char,movie,mbti,votes
Leap,LeapFrog Franchise (2003-2005),ENFP,11 Pdb Votes
Lara,Last Night in Soho (2021),XXXX,5 Pdb Votes
Simon Bennett,The Impossible (2012),ENFP,2 Pdb Votes
Martha Meeks,Scream (Franchise),ENFP,19 Pdb Votes
Derek Feldman,Scream (Franchise),ENFP,31 Pdb Votes
Felix Marechal,La Boum (1 & 2),XXXX,1 Pdb Vote
Malcolm Elliott,Malcolm & Marie (2021),ENFP,268 Pdb Votes
Flubber,Flubber (1997),ENFP,3 Pdb Votes
Helen Schlegel,Howards End,ENFP,21 Pdb Votes
Michael Block,The Photograph (2020),ENFP,2 Pdb Votes
Clarissa,River's Edge (1986),ENFP,2 Pdb Votes
Leonard Zelig,Zelig (1983),ENFP,13 Pdb Votes
Zephyr,The Hunchback of Notre Dame (1996),ENFP,11 Pdb Votes
Roland,Ginger and Rosa,ENFP,6 Pdb Votes
Joon-ha,The Classic (2003),ENFP,1 Pdb Vote
Nikolaj,Another Round (2020),ENFP,15 Pdb Votes
Rickety,Fantastic Mr. Fox,ENFP,1 Pdb Vote
Tulip,Storks (2016),ENFP,46 Pdb Votes
Riley Stone,Black Christmas (2019),ENFP,5 Pdb Votes
Dudou,White Snake (2019),ENFP,8 Pdb Votes
Teddy,Ice Age (Franchise),ENFP,5 Pdb Votes
Beatress  Johnson,American Mary (2013),ENFP,3 Pdb Votes
Hasegawa,Peep ‘TV’ Show,ENFP,35 Pdb Votes
Sean Anderson,Journey to the Center of the Earth / Journey 2: The Mysterious Island,ENFP,42 Pdb Votes
Martha Dobie,The Children’s Hour,ENFP,31 Pdb Votes
Rudder,Finding Nemo (Franchise),ENFP,1 Pdb Vote
India Opal Buloni,Because of Winn-Dixie,ENFP,14 Pdb Votes
Kenneth Calloway,Safety Not Guaranteed (2012),ENFP,13 Pdb Votes
Danny Madigan,Last Action Hero,ENFP,19 Pdb Votes
M. Jean,The Grand Budapest Hotel (2014),ENFP,7 Pdb Votes
Grandma Soon-ja,Minari (2020),ENFP,57 Pdb Votes
Jenny,Always Be My Maybe,ENFP,11 Pdb Votes
Japeth the Goat,Hoodwinked! (2005),ENFP,65 Pdb Votes
Kathy,Wanderlust (2012),ENFP,2 Pdb Votes
Wayne,Wanderlust (2012),ENFP,2 Pdb Votes
Max's Dad,The Adventures of Sharkboy and Lavagirl (2005),ENFP,16 Pdb Votes
George,Wanderlust (2012),XXXX,4 Pdb Votes
Manech Langonnet,A Very Long Engagement (2004),XXXX,4 Pdb Votes
"Michael Edwards ""Eddie the Eagle""",Eddie the Eagle (2016),ENFP,22 Pdb Votes
Rosalee Futch,Win a Date with Tad Hamilton! (2004),ENFP,8 Pdb Votes
Billy Popper,Mr. Popper’s Penguins,ENFP,1 Pdb Vote
Mason Dixon (Mason 'The Line' Dixon),Rocky,ENFP,11 Pdb Votes
Andy Campell,Fist Fight (2017),ENFP,20 Pdb Votes
Tootie Smith,Meet Me in St. Louis (1944),ENFP,3 Pdb Votes
Aunt Gertie,Mickey’s Once Upon A Christmas (1999),ENFP,4 Pdb Votes
Sandy Rosen,Geek Charming (2011),ENFP,3 Pdb Votes
Tom Franklin,The Edge of Seventeen (2016),ENFP,17 Pdb Votes
Delysia Lafosse,Miss Pettigrew Lives for a Day,ENFP,5 Pdb Votes
Buddy Spencer/Muzungu's Teacher,Bad Black (Wakaliwood),ENFP,2 Pdb Votes
Jimmy Livingston (Bubble Boy),Bubble Boy (2001),ENFP,21 Pdb Votes
Ariana,Second Act,ENFP,2 Pdb Votes
Walter Garfield,The Monuments Men (2014),ENFP,5 Pdb Votes
Duke Goolies,Death to 2020,ENFP,4 Pdb Votes
Tadashi Okuno,Gravity's Clowns (A Pierrot),XXXX,1 Pdb Vote
Haru Okuno,Gravity's Clowns (A Pierrot),XXXX,1 Pdb Vote
Izumi Okuno,Gravity's Clowns (A Pierrot),XXXX,1 Pdb Vote
Kaylee Frye,Serenity (2005),ENFP,2 Pdb Votes
Malcolm Reynolds,Serenity (2005),ENFP,11 Pdb Votes
Eden Brent,Bullets over Broadway (1994),ENFP,3 Pdb Votes
Hannah,Immaculate Conception (1992),ENFP,1 Pdb Vote
Phil Davis,White Christmas (1954),ENFP,25 Pdb Votes
Rudy Moore,A Christmas Prince (Trilogy),ENFP,1 Pdb Vote
Ranger,Manitou's shoe / Der Schuh des Manitu,XXXX,1 Pdb Vote
Terpsichore the Muse of Dance,Hercules (franchise),XXXX,14 Pdb Votes
Ham Daegil,Tazza: The Hidden Card,ENFP,12 Pdb Votes
Maya Lawrence,The Midnight Sky (2020),ENFP,10 Pdb Votes
Aunt Linda,Krampus (2015),XXXX,2 Pdb Votes
Moonwind,Soul (2020),ENFP,179 Pdb Votes
Linda Lue Linden,The Thing Called Love (1993),ENFP,8 Pdb Votes
Miranda Presley,The Thing Called Love (1993),ENFP,8 Pdb Votes
Ambush,Real Steel (2011),ENFP,6 Pdb Votes
Flick,A Christmas Story (1983),ENFP,7 Pdb Votes
Mel,The Breaker Upperers (2008),ENFP,4 Pdb Votes
Ruth the Sheep,The Star,ENFP,6 Pdb Votes
"""Little Brother""",Mulan (Franchise),ENFP,20 Pdb Votes
Sara Harrison,Numb (2007),ENFP,22 Pdb Votes
Fester Addams,The Addams Family (2019),ENFP,6 Pdb Votes
Mary Callaghan,While You Were Sleeping (1995),ENFP,7 Pdb Votes
Jane,The Cabinet of Dr. Caligari (1920),ENFP,26 Pdb Votes
Camille Toh,Sausage Party (2016),ENFP,19 Pdb Votes
Kate,Summer of 85 (2020),ENFP,3 Pdb Votes
Marcelo,Confissões de Adolescente,ENFP,3 Pdb Votes
Lara,Cinderela Pop,ENFP,1 Pdb Vote
Chesterfield,Animal Crackers,XXXX,4 Pdb Votes
Suzie Eilhauer,The Five Year Engagement,ENFP,21 Pdb Votes
Talayla,Barbie Mariposa,ENFP,6 Pdb Votes
Zee,Barbie Mariposa,ENFP,3 Pdb Votes
"Susan ""Rita"" White",Educating Rita (1983),XXXX,1 Pdb Vote
Yuji,Be with You (2004),ESFP,1 Pdb Vote
Zoe,Borrowed Hearts,ENFP,13 Pdb Votes
Zacharias Wrench,Goodnight Mister Tom,ENFP,10 Pdb Votes
Lúcia Helena,Minha Mãe é Uma Peça (My Mom Is a Character),ENFP,181 Pdb Votes
Ryan Cooper,Promising Young Woman (2020),ENFP,48 Pdb Votes
Keiko Chazawa,Himizu (2011),ENFP,43 Pdb Votes
Dave,Despicable Me (Franchise),ENFP,26 Pdb Votes
Jerry,Despicable Me (Franchise),ENFP,1 Pdb Vote
Louie,Mixed Nuts,ENFP,15 Pdb Votes
Eddie,Empire Records (1995),ENFP,11 Pdb Votes
"Kazimierz ""Paweł"" Pawelski",Kamienie na szaniec (2014),ENFP,4 Pdb Votes
Private Miller,Pineapple Express (2008),ENFP,1 Pdb Vote
Jay Corky,Sleepover (2004),ENFP,8 Pdb Votes
Claude,Ken Park (2002),XXXX,3 Pdb Votes
Poe,Spookley the Square Pumpkin (2004),ENFP,4 Pdb Votes
Big Tom,Spookley the Square Pumpkin (2004),ENFP,82 Pdb Votes
Eric,Mysterious Skin (2004),ENFP,23 Pdb Votes
Trent Oliver,The Prom (2020),ENFP,11 Pdb Votes
Steve,Begin Again (2013),ENFP,57 Pdb Votes
Gretta James,Begin Again (2013),ENFP,1 Pdb Vote
Brent,Knocked Up (2007),ENFP,19 Pdb Votes
Ben Stone,Knocked Up (2007),ENFP,2 Pdb Votes
Grandma Bunny Byer,You Again (2010),XXXX,25 Pdb Votes
Marni Olsen,You Again (2010),ENFP,20 Pdb Votes
Gertie Michaels,The Final Girls,ENFP,34 Pdb Votes
Aunt Opal,Judy Moody and the Not Bummer Summer,ENFP,7 Pdb Votes
Nan,Barbie In A Christmas Carol,ENFP,7 Pdb Votes
Ann,Barbie In A Christmas Carol,ENFP,63 Pdb Votes
Spirit of Christmas Past,Barbie In A Christmas Carol,ENFP,30 Pdb Votes
Lumina,Barbie: The Pearl Princess,ENFP,10 Pdb Votes
Robbie Klaven,"I Love You, Man (2009)",ENFP,26 Pdb Votes
Sydney Fife,"I Love You, Man (2009)",ENFP,17 Pdb Votes
Birdee Pruitt,Hope Floats (1998),ENFP,4 Pdb Votes
Neil,Holidate,ENFP,8 Pdb Votes
Karen Gaffney,Keeping Up with the Joneses,ENFP,18 Pdb Votes
Dinah Lord,The Philadelphia Story,ENFP,118 Pdb Votes
Arthur Claus,Arthur Christmas,ENFP,14 Pdb Votes
Lina Mayfleet,City Of Ember,ENFP,16 Pdb Votes
Luna,Jack and the Cuckoo-clock Heart,ESTP,15 Pdb Votes
Meiying,The Meg (2018),ENFP,8 Pdb Votes
“The Wall”,The Meg (2018),ENFP,36 Pdb Votes
Melody Valentine,Josie and the Pussycats (2001),ENFP,11 Pdb Votes
Lou Friedman,Blended (2014),ENFP,8 Pdb Votes
Megan Burch,Laggies (2014),ENFP,7 Pdb Votes
Oscar Wilde,Wilde (1997),ENFP,1 Pdb Vote
Vita,Hannah Montana: The Movie (2009),ENFP,1 Pdb Vote
Milt Appleday,Re-Animated (2006),ENFP,1 Pdb Vote
Golly Gopher,Re-Animated (2006),ENFP,1 Pdb Vote
Brad,Bachelor Party (1984),ENFP,5 Pdb Votes
Buffy,Closet monster,ENFP,1 Pdb Vote
Wanda Orzechowska,Love is Everything (Miłość jest wszystkim),ENFP,7 Pdb Votes
Hannah Pearson,Aliens in the Attic,ENFP,0
Ricky Butler,The 'Burbs,ENFP,9 Pdb Votes
Laliari,Galaxy Quest (1999),ENFP,6 Pdb Votes
Chelsea,Megan Is Missing (2011),ENFP,2 Pdb Votes
Lexie,Megan Is Missing (2011),XXXX,4 Pdb Votes
Miami,Kicking And Screaming,ENFP,2 Pdb Votes
Christopher,Wonder (2017),ENFP,2 Pdb Votes
George,Superintelligence (2020),ENFP,2 Pdb Votes
Eugenia,Nostalghia (1983) (Nostalgia),ENFP,9 Pdb Votes
Ruth,V for Vendetta (2005),ENFP,4 Pdb Votes
Marcy,After Hours (1985),ENFP,19 Pdb Votes
April Hoffman,"Definitely, Maybe",ENFP,44 Pdb Votes
Hana Arai,Hana and Alice (2004),ENFP,15 Pdb Votes
Jane Caldwell,Happiest Season (2020),ENFP,76 Pdb Votes
Lindsay Mills,Snowden (2016),ENFP,6 Pdb Votes
Kate Pierce,The Christmas Chronicles (Franchise),ENFP,55 Pdb Votes
Sharon Pintey,Cashback,XXXX,5 Pdb Votes
Ren Corky,Sleepover,ENFP,7 Pdb Votes
Farrah James,Sleepover,XXXX,4 Pdb Votes
Sir Tristan “Wet Stick”,King Arthur: Legend of the Sword (2017),XXXX,1 Pdb Vote
Crispian Davinson,You're Next,ENFP,13 Pdb Votes
Half Boil,Vikram Vedha,ENFP,3 Pdb Votes
Lady Sally Scott,Megamind (2010),ENFP,15 Pdb Votes
Rick Martinez,The Martian (2015),ENFP,4 Pdb Votes
Camille Washington,Hollywood (miniserie),ENFP,1 Pdb Vote
Claire Wood,Hollywood (miniserie),ENFP,1 Pdb Vote
Lin,Ya no estoy aquí (I'm No Longer Here),ENFP,18 Pdb Votes
Shondra,Malibu’s Most Wanted (2003),ENFP,2 Pdb Votes
PJ (Tree),Malibu’s Most Wanted (2003),ENFP,2 Pdb Votes
Pistachio Disguisey,The Master of Disguise (2002),ENFP,12 Pdb Votes
Caroline,Untamed Heart (1993),ENFP,8 Pdb Votes
Eleanor,Godmothered (2020),ENFP,30 Pdb Votes
Cole (Doras papi),Dora and the Lost City Of Gold (2019),ENFP,7 Pdb Votes
Stevie,Madagascar (Franchise),ENFP,16 Pdb Votes
"Guy ""Shades"" Patterson",That Thing You Do! (1996),ENFP,10 Pdb Votes
Mary,He's Just Not That Into You,ENFP,17 Pdb Votes
Forever Puppy,Boss Baby (Franchise),ENFP,12 Pdb Votes
Ted Templeton,Boss Baby (Franchise),ENFP,28 Pdb Votes
Sister Margaretta,The Sound of Music (1965),ENFP,20 Pdb Votes
Marta von Trapp,The Sound of Music (1965),ENFP,21 Pdb Votes
Gabriella,Isi and Ossi,XXXX,2 Pdb Votes
Journey,Jingle Jangle: A Christmas Journey (2020),ENFP,25 Pdb Votes
Bianca,The Lego Movie (Franchise),ENFP,15 Pdb Votes
Randy Daytona,Balls of Fury,ENFP,4 Pdb Votes
Giuseppe,The Adventures of Buratino (Priklyucheniya Buratino; 1976),XXXX,7 Pdb Votes
Art Weingartner,The 'Burbs,ENFP,9 Pdb Votes
Polly Maggoo,"Who Are You, Polly Maggoo? (1966)",XXXX,1 Pdb Vote
Pauline (Pomme),"One Sings, the Other Doesn't (1977)",ENFP,4 Pdb Votes
Valentina,La Notte (1961),ENFP,4 Pdb Votes
Catherine,Jules and Jim / Jules et Jim (1962),ENFP,4 Pdb Votes
April O'Neil,Teenage Mutant Ninja Turtles (1990 - 1993),XXXX,4 Pdb Votes
Jack Wade,James Bond Film Series,ENFP,5 Pdb Votes
Anu Salgaonkar,Drishyam (2015),ENFP,1 Pdb Vote
Koike Arisa,Seven Days: Monday - Thursday,ENFP,1 Pdb Vote
Betsey Trotwood,The Personal History of David Copperfield,ENFP,8 Pdb Votes
Max Medici,Dumbo (2019),ENFP,4 Pdb Votes
Nina Borowski,The Object of My Affection (1998),ENFP,7 Pdb Votes
Blake Burroughs,Rumor Has It... (2005),ENFP,1 Pdb Vote
Rachel Jansen,Forgetting Sarah Marshall,ENFP,54 Pdb Votes
Tuk Tuk,Raya and the Last Dragon (2021),ENFP,62 Pdb Votes
Abigail,Once Upon A Forest,ENFP,7 Pdb Votes
Nick Palme,No Reservations (2007),ENFP,22 Pdb Votes
Abby,Holidate,ENFP,4 Pdb Votes
Bob Wiley,What About Bob?,ENFP,32 Pdb Votes
La loca del Frente,Tengo Miedo Torero,ENFP,1 Pdb Vote
Sadie,Across the Universe (2007),ENFP,21 Pdb Votes
Patti,Under the Tuscan Sun (2003),ENFP,3 Pdb Votes
Max,The Grinch (2018),ENFP,32 Pdb Votes
John Chambers,Argo (2012),ENFP,1 Pdb Vote
Barry Speck,Dinner for Schmucks (2010),ENFP,27 Pdb Votes
Willowdean “Dumplin” Dickson,Dumplin’ (2018),ENFP,26 Pdb Votes
Julie Simms,Dazed and Confused (1993),ENFP,4 Pdb Votes
Chef Didier,Last Holiday,ENFP,12 Pdb Votes
"Marcus Copeland/""Tiffany Wilson""",White Chicks (2004),ENFP,86 Pdb Votes
Jeanie,Flashdance,ENFP,2 Pdb Votes
Sheila Futterman,Gremlins 2: The New Batch,ENFP,5 Pdb Votes
Annie Wilkens,Honest Thief (2020),ENFP,5 Pdb Votes
Ron,Attack the Block (2011),ENFP,2 Pdb Votes
معن بنجر Maan Banjar,The Book of Sun (شمس المعارف),ENFP,11 Pdb Votes
Jack Crabb,Little Big Man (1970),ENFP,2 Pdb Votes
Joe Pendleton,Heaven Can Wait (1978),XXXX,4 Pdb Votes
Mamá Cora,Esperando la carroza,ENFP,21 Pdb Votes
Louise Bryant,Reds (1981),ENFP,1 Pdb Vote
John Reed,Reds (1981),XXXX,2 Pdb Votes
Sam,Green Room,ENFP,5 Pdb Votes
Hermes,Orfeu Negro (Black Orpheus),ENFP,1 Pdb Vote
Sailor Dooley,Extra Ordinary,ENFP,1 Pdb Vote
Larry,Bringing Out The Dead,XXXX,5 Pdb Votes
John,Anna and the Apocalypse,ENFP,7 Pdb Votes
DJ Aurora,Hubie Halloween (2020),ENFP,6 Pdb Votes
Sasha,The Book of Life (2014),ENFP,8 Pdb Votes
Pepe Rodríguez,The Book of Life (2014),ENFP,14 Pdb Votes
Amarna,Paradise Hills (2019),ENFP,7 Pdb Votes
Bob Crewe,Jersey Boys,ENFP,3 Pdb Votes
Sydney Ellen Wade,The American President (1995),ENFP,1 Pdb Vote
President Andrew Shepherd,The American President (1995),ENFP,4 Pdb Votes
Ariel,In America (2002),ENFP,2 Pdb Votes
Harry Angel,Angel Heart,ENFP,7 Pdb Votes
Fran Kubelik,The Apartment (1960),ENFP,52 Pdb Votes
Emory,The Boys in The Band,ENFP,23 Pdb Votes
Carol,Where the Wild Things Are,ENFP,17 Pdb Votes
Hardy Greaves,The Legend Of Bagger Vance,ENFP,2 Pdb Votes
Heinrich,Possession (1981),ENFP,54 Pdb Votes
Ileana WarBurton,Twitches (2005),XXXX,18 Pdb Votes
Eddie,Locke,ENFP,2 Pdb Votes
Mini,Masoom,ENFP,2 Pdb Votes
Felicia Alpine,Sex Drive (2008),ENFP,2 Pdb Votes
Maria Merryweather,The Secret of Moonacre (2008),ENFP,35 Pdb Votes
Emily Gardner,The Big Sick (2017),ENFP,18 Pdb Votes
Aldo North,"Yours, Mine And Ours (2005)",ENFP,2 Pdb Votes
Phoebe North,"Yours, Mine And Ours (2005)",ENFP,6 Pdb Votes
Helen North,"Yours, Mine And Ours (2005)",ENFP,11 Pdb Votes
Eliott Murtaugh,Cheaper by the Dozen (Franchise),ENFP,21 Pdb Votes
Nigel Baker,Cheaper by the Dozen (Franchise),XXXX,11 Pdb Votes
Noah Ashby,When We First Met (2018),ENFP,9 Pdb Votes
Alice Mori,Plus One (2019),ENFP,19 Pdb Votes
Molly Mahoney,One Small Hitch (2012),ENFP,1 Pdb Vote
Ramone,The Proposal (2009),ENFP,7 Pdb Votes
Grandma Annie,The Proposal (2009),ENFP,20 Pdb Votes
Polly Prince,Along Came Polly (2004),ENFP,100 Pdb Votes
Kat Ellis,The Wedding Date (2004),ENFP,22 Pdb Votes
Sanjaya,Mahabharat,XXXX,2 Pdb Votes
Gandhari,Mahabharat,ENFP,2 Pdb Votes
Owen,Seeking a Friend for the End of the World,ENFP,5 Pdb Votes
Priya,Baazigar,XXXX,5 Pdb Votes
Dooky,Boyz N the Hood (1991),ENFP,3 Pdb Votes
Robbie Weirdicht/“Bob Stone”,Central Intelligence (2016),ENFP,52 Pdb Votes
Kresten,Mifune / Mifunes sidste sang (1999),ENFP,39 Pdb Votes
Cooper,Trolls (2016),ENFP,8 Pdb Votes
Mickey,Bedtime Stories (2008),ENFP,32 Pdb Votes
Skeeter Bronson,Bedtime Stories (2008),ENFP,5 Pdb Votes
Machine,The Machine (2013),ENFP,22 Pdb Votes
Brain,Igor,ENFP,24 Pdb Votes
Jude,The Darkest Minds (2018),ENFP,13 Pdb Votes
Elizabeth Murray,Belle (2013),ENFP,6 Pdb Votes
Hans Beckert,M (1931),ENFP,6 Pdb Votes
Greta,Gremlins 2: The New Batch,ENFP,34 Pdb Votes
Lenny,Gremlins 2: The New Batch,ENFP,7 Pdb Votes
Tokue,Sweet Bean (An) (2015),ENFP,28 Pdb Votes
Kaira,Dear Zindagi,ENFP,16 Pdb Votes
Beth,Circle (2015),ENFP,18 Pdb Votes
"Romina ""Hasta que la muerte nos separe"" (segment)",Wild Tales (Relatos salvajes) (2014),ENFP,6 Pdb Votes
Shauzia,The Breadwinner,ENFP,5 Pdb Votes
Elisa Sanchez Loriga,Elisa & Marcela (2019),ENFP,2 Pdb Votes
Leutnant Werner,Das Boot (1981),ENFP,3 Pdb Votes
Jack Sawyer,Tremors,ENFP,44 Pdb Votes
Mariana,Medianeras,ENFP,1 Pdb Vote
Percy,The Reef: Shark Bait (2006),ENFP,1 Pdb Vote
Pearl,The Reef: Shark Bait (2006),ENFP,12 Pdb Votes
Lee Jordan,Harry Potter / Wizarding World Films,ENFP,26 Pdb Votes
Gomdori,Trolls World Tour,ENFP,23 Pdb Votes
Baby Bun,Trolls World Tour,ENFP,4 Pdb Votes
Flopsy Rabbit,Peter Rabbit (franchise),ENFP,2 Pdb Votes
Anna Fitzgerald,My Sister's Keeper (2009),ENFP,10 Pdb Votes
Lucy Gulliver,The Broken Hearts Gallery,ENFP,7 Pdb Votes
Nate,Death Proof (2007),ENFP,6 Pdb Votes
Leah Devereaux,Madea,ENFP,6 Pdb Votes
Harley Quinn,The Lego Batman Movie (2017),ENFP,1 Pdb Vote
Brigitta,The Princess Diaries (2001),XXXX,4 Pdb Votes
Brigitte,The Princess Diaries (2001),ENFP,6 Pdb Votes
Lee Geun Yeong/Miao Miao,So I Married An Anti-fan (2016),ENFP,1 Pdb Vote
Ava,The Machine (2013),ENFP,2 Pdb Votes
Alana,Dignitate (2020),ENFP,4 Pdb Votes
Chet,Kicking And Screaming,ENFP,3 Pdb Votes
Birdie,You've Got Mail (1998),ENFP,8 Pdb Votes
Eddie,Rover Dangerfield,ENFP,4 Pdb Votes
Jordan Roark,My Sassy Girl,ENFP,4 Pdb Votes
Carol Martinez,Sleepers (1996),ENFP,22 Pdb Votes
Eve,Crank,XXXX,1 Pdb Vote
Cricket,Mulan (2020),XXXX,4 Pdb Votes
"Calvin John ""CJ/Rebreb"" Salazar",Four Sisters and a Wedding,ENFP,12 Pdb Votes
"Theodora Grace ""Teddy"" Salazar",Four Sisters and a Wedding,ENFP,30 Pdb Votes
Dr. Larry Arbogast,Junior (1994),ENFP,1 Pdb Vote
Sha Dan Yuan,Ip Man,XXXX,1 Pdb Vote
"Tatiana Antanasia Cositori Topotrepolovsky ""Topsy”",Mary Poppins Returns (2018),ENFP,2 Pdb Votes
Jack,Mary Poppins Returns (2018),ENFP,33 Pdb Votes
Violet Miller,Suffragette (2015),ENFP,3 Pdb Votes
Dean Wilson,Animalympics,ENFP,6 Pdb Votes
Georgia Miles,Four Friends (1981),ENFP,8 Pdb Votes
Julia Child,Julie & Julia (2009),ENFP,2 Pdb Votes
Elias,Men & Chicken (2015),XXXX,6 Pdb Votes
Dwayne Robertson,The Mighty Ducks Trilogy,ENFP,1 Pdb Vote
Guy Germaine,The Mighty Ducks Trilogy,XXXX,23 Pdb Votes
Dave Karp,The Mighty Ducks Trilogy,ENFP,1 Pdb Vote
Greg Goldberg,The Mighty Ducks Trilogy,ENFP,42 Pdb Votes
Kenneth Lamont,The Falling,ENFP,6 Pdb Votes
Ella Pador,Camp Rock (2008),ENFP,1 Pdb Vote
Keeney,Funny Girl,ESFP,50 Pdb Votes
Fanny Brice,Funny Girl,ENFP,1 Pdb Vote
Holly,Hannah and Her Sisters (1986),ENFP,1 Pdb Vote
Magenta,The Rocky Horror Picture Show (2016),ENFP,2 Pdb Votes
Libby / Boltie,Super (2010),ENFP,34 Pdb Votes
Neşe,Masal Şatosu,ENFP,12 Pdb Votes
Jeffrey  Desange,Mama,ENFP,13 Pdb Votes
Shilpa,Super Deluxe,ENFP,9 Pdb Votes
Annie,How Do You Know,ENFP,4 Pdb Votes
Benny,Gnomeo and Juliet,ENFP,0
CJ7,CJ7 (2008),ENFP,0
Dicky Chow,CJ7 (2008),ENFP,0
Basanti,Sholay (1975),ENFP,0
Touta Matsuda,Death Note: Light Up the NEW World,ENFP,0
Anne's Mom,LOL (Laughing Out Loud),ENFP,1 Pdb Vote
Olympia,A Cinderella Story: If the Shoe Fits (2016),ENFP,2 Pdb Votes
Madhuri,Om Movie [Kannada],ENFP,1 Pdb Vote
Munch,Adventureland (2009),ENFP,1 Pdb Vote
Jaadu,Krrish (Film Series),ENFP,11 Pdb Votes
Jenny,U-Turn (1997),ENFP,3 Pdb Votes
Rosie Brennan,What To Expect When You're Expecting,XXXX,5 Pdb Votes
Misa Amane,Death Note: Light Up the NEW World,ENFP,6 Pdb Votes
Melanie Zimmerman,Listen Up Philip,ENFP,2 Pdb Votes
Peas-in-a-Pod,Toy Story (Franchise),ENFP,21 Pdb Votes
Vera Wellbond,Summerland (2020),ENFP,10 Pdb Votes
Frank Wellbond,Summerland (2020),ENFP,7 Pdb Votes
Sonja,Love and Death (1975),ENFP,4 Pdb Votes
Lizzie,The Perfection,ENFP,46 Pdb Votes
Ricardo Guilherme,Ana e Vitória,ENFP,5 Pdb Votes
Elaine Stalker,Arizona Dream (1993),ENFP,2 Pdb Votes
Chartrand,The Da Vinci Code,ENFP,12 Pdb Votes
Kathy,Waydowntown,ENFP,2 Pdb Votes
Jay Porter,...And Justice For All (1979),XXXX,1 Pdb Vote
Fly,Animado,ENFP,2 Pdb Votes
Alicia,Martín (Hache),ENFP,3 Pdb Votes
Dante,Martín (Hache),ENFP,10 Pdb Votes
Dylan Marvil,The Clique,ENFP,10 Pdb Votes
Oscar (Dumpster Lover),Halloween (2018),XXXX,4 Pdb Votes
Mary Elizabeth Cep ( Lola),Teenager The drama queen,ENFP,2 Pdb Votes
Katrine,The Idiots/Idioterne (1998),ENFP,1 Pdb Vote
Feyzo,Kibar Feyzo (1978),ENFP,8 Pdb Votes
Billy,Easy Rider (1969),ENFP,38 Pdb Votes
Victoria Page,The Red Shoes,ENFP,19 Pdb Votes
Sofía,Open Your Eyes (abre los ojos) (1997),ENFP,8 Pdb Votes
Emma,Host (2020),ENFP,13 Pdb Votes
Mickey Bunce,Drop Dead Fred (1991),ENFP,2 Pdb Votes
Roo,Christopher Robin (2018),XXXX,5 Pdb Votes
Steven,Eat Pray Love,XXXX,14 Pdb Votes
Radha,English Vinglish,ENFP,5 Pdb Votes
Lupita Ramos,Man On Fire (2004),ENFP,22 Pdb Votes
Pouncer,How to Train Your Dragon (Franchise),ENFP,42 Pdb Votes
Dean,Blue Valentine (2010),ENFP,81 Pdb Votes
Tommy Wiseau,The Disaster Artist (2017),ENFP,34 Pdb Votes
Samuel,Demain Tout Commence,ENFP,12 Pdb Votes
Edith Sikelo,The Boy Who Harnessed the Wind,ENFP,2 Pdb Votes
Lello Cava,"The Great Beauty (La grande bellezza, 2013)",XXXX,14 Pdb Votes
Ben Greenbaum,An American Pickle,ENFP,23 Pdb Votes
Pipkin,Watership Down (1978),ENFP,2 Pdb Votes
Jamie Bennett,Rise of the Guardians (2012),ENFP,48 Pdb Votes
Aunt Elizabeth Drosselmeyer,Barbie as The Nutcracker (2001),ENFP,25 Pdb Votes
Laura,Paterson,ENFP,34 Pdb Votes
Kolka,Smallfoot,ENFP,8 Pdb Votes
Gwangi,Smallfoot,ENFP,5 Pdb Votes
Percy Patterson,Smallfoot,ENFP,9 Pdb Votes
Ezra,Color Out of Space,ENFP,14 Pdb Votes
Anjali Sharma,Kuch Kuch Hota Hai,ENFP,31 Pdb Votes
Flec,Dorbees: Making Decisions,ENFP,1 Pdb Vote
President Will Cooper,Pixels,ENFP,16 Pdb Votes
Manny,Dil Bechara (2020),ENFP,8 Pdb Votes
Alyssa,Teen Beach Movie,ENFP,9 Pdb Votes
Rascal,Teen Beach Movie,ENFP,5 Pdb Votes
King Agamemnon,Time Bandits,ENFP,4 Pdb Votes
Creepy Italian Guy,Eurotrip (2004),XXXX,19 Pdb Votes
Charlee,Christmas is here again,ENFP,1 Pdb Vote
Emma Greenway-Horton,Terms of Endearment (1983),ENFP,4 Pdb Votes
Dart,Christmas is here again,ENFP,1 Pdb Vote
Sophiana,Christmas is here again,ENFP,1 Pdb Vote
Eliza Doolittle,My Fair Lady,ENFP,88 Pdb Votes
Ian Webb,Kill The Messenger (2014),ENFP,2 Pdb Votes
Bill,The Blackcoat's Daughter,ENFP,1 Pdb Vote
Cy,The Lorax (2012),ENFP,37 Pdb Votes
Betameche,Arthur and the Invisibles,ENFP,41 Pdb Votes
Todd Maher,The Secret Life of Walter Mitty (2013),ENFP,11 Pdb Votes
Annie Kinsella,Field of Dreams (1989),ENFP,13 Pdb Votes
Pig,Barnyard (2006),ENFP,40 Pdb Votes
Tami,Another Cinderella Story (2008),ENFP,18 Pdb Votes
Lt. Wolfe,Platoon (1986),ENFP,16 Pdb Votes
Joey LaMotta,Raging Bull (1980),ENFP,42 Pdb Votes
Munna Bhai,Munna Bhai MBBS,XXXX,28 Pdb Votes
Quynh,The Old Guard (2020),ENFP,5 Pdb Votes
"Yusuf ""Joe"" Al-Kaysani",The Old Guard (2020),ENFP,25 Pdb Votes
Mrs. Butterworth,Foodfight!,ENFP,2 Pdb Votes
Sunshine Goodness,Foodfight!,XXXX,8 Pdb Votes
