char,movie,mbti,votes
Karol Karol,Three Colours trilogy,ISFP,15 Pdb Votes
Dandelion,Watership Down (1978),ISFP,5 Pdb Votes
Spider,Goodfellas (1990),ISFP,17 Pdb Votes
Abhimanyu Veer,Dil Bechara (2020),ISFP,19 Pdb Votes
Kitai Raige,After Earth,ISFP,5 Pdb Votes
Kevin,Time Bandits,XXXX,1 Pdb Vote
The Boy,KIN Fables,ISFP,22 Pdb Votes
Beth,John Tucker Must Die,ISFP,7 Pdb Votes
Georgie Farber,Funny Games (2007),ISFP,1 Pdb Vote
Mireille,Boy Meets Girl (1984),ISFP,2 Pdb Votes
Jean LaRose,Strange Brew (1983),ISFP,6 Pdb Votes
Daisy,Violet & Daisy (2011),ISFP,2 Pdb Votes
Dzhokhar Tsarnaev,Patriots Day (2016),ISFP,33 Pdb Votes
Zak,The Peanut Butter Falcon (2019),ISFP,6 Pdb Votes
Américo,Bolívar el héroe (2003),ISFP,1 Pdb Vote
Stella,Accattone (1961),ISFP,9 Pdb Votes
Katherine,The Blackcoat's Daughter,ISFP,10 Pdb Votes
Jody Pearson,Phantasm,ISFP,8 Pdb Votes
Darkos,Arthur and the Invisibles,ISFP,40 Pdb Votes
Sean O'Connell,The Secret Life of Walter Mitty (2013),ISFP,5 Pdb Votes
"Private Robert E. Lee ""Prew"" Prewitt",From Here to Eternity (1953),ISFP,7 Pdb Votes
Daniel Dravot,The Man Who Would Be King (1975),ISFP,67 Pdb Votes
Mary Santiago,Another Cinderella Story (2008),ISFP,8 Pdb Votes
Mark,The Maze Runner (Film Trilogy),ISFP,1 Pdb Vote
Johan,Ondskan / Evil (2003),ISFP,1 Pdb Vote
Chuckles,Mirror Mirror (2012),ISFP,2 Pdb Votes
Lord Flushington,Foodfight!,ISFP,3 Pdb Votes
Skozz,Rock Dog,ISFP,3 Pdb Votes
Germur,Rock Dog,ISFP,16 Pdb Votes
Soren,Good Boys (2019),ISFP,31 Pdb Votes
Dren,Splice,ISFP,2 Pdb Votes
Peter Littleton,Come Away (2020),ISFP,21 Pdb Votes
John,Dear John,ISFP,41 Pdb Votes
Duke Orsino,She's the Man,ISFP,14 Pdb Votes
Brett Blackmore,The F**k-It list,ISFP,5 Pdb Votes
Captain Ammand,Pirates of the Caribbean,ISFP,1 Pdb Vote
"Dashiell R. Faireborn "" Flint""",G.I. Joe (film series),ISFP,11 Pdb Votes
"Conrad S. Hauser ""Duke""",G.I. Joe (film series),ISFP,6 Pdb Votes
Hannah,The Double (2013),ISFP,21 Pdb Votes
Luke,Halloweentown (1998),ISFP,52 Pdb Votes
Nikki Sixx,The Dirt (2019),ISFP,45 Pdb Votes
Darlin’,The Woman,ISFP,2 Pdb Votes
Angela Baker,Sleepaway Camp (1983),ISFP,3 Pdb Votes
Sinéad Ní Shúilleabháin,The Wind That Shakes The Barley (2006),ISFP,13 Pdb Votes
Stretch,Rock And Rule,XXXX,5 Pdb Votes
Lim Na-Mi,Sunny (2011-South Korean Movie),ISFP,5 Pdb Votes
Shakey,Alpha And Omega,ISFP,25 Pdb Votes
Mikal,Wristcutters - A Love Story,XXXX,53 Pdb Votes
Tyler Gage,Step Up : Highwater,ISFP,2 Pdb Votes
Martin Lomax,The Human Centipede II,ISFP,78 Pdb Votes
BV,Song to Song (2017),ISFP,1 Pdb Vote
Theodore “Ted” Logan,Bill & Ted (Franchise),ISFP,5 Pdb Votes
Mina,A Colt Is My Passport (1967),ISFP,2 Pdb Votes
Bima,Two Blue Stripes (2019),ISFP,6 Pdb Votes
Lily Voight,Valentine (2001),ISFP,22 Pdb Votes
Esmé,Angel (2007),ISFP,1 Pdb Vote
Anna Peterson,The Guest (2014),ISFP,1 Pdb Vote
Katie Gibbs,A Cinderella Story: Once Upon A Song (2011),ISFP,30 Pdb Votes
Nazif Efendi,Happy Days (Neşeli Günler; 1978),ISFP,2 Pdb Votes
George Ryan,Secret Admirer (1985),ISFP,1 Pdb Vote
Sonya Karp,Vampire Academy: Blood Sisters (2014),XXXX,6 Pdb Votes
Bungee,Over the Moon (2020),ISFP,1 Pdb Vote
Ngawang Jigme,Seven Years In Tibet,ISFP,9 Pdb Votes
Higgy,This Is England (2006),ISFP,27 Pdb Votes
Shane,Shane (1953),ISFP,4 Pdb Votes
Soo-Rin,Vanishing Time: A Boy Who Returned (2016),ISFP,3 Pdb Votes
Chul-Soo,A Werewolf Boy (2012),ISFP,3 Pdb Votes
Laura,Unfriended (2014),ISFP,17 Pdb Votes
Luigi (green mario),The Blue Shell Incident (2019),ISFP,22 Pdb Votes
Nicole Manning,Stuber (2019),ISFP,4 Pdb Votes
Zuzu,Feel the Beat (2020),ISFP,1 Pdb Vote
Sarah,Feel the Beat (2020),ISFP,19 Pdb Votes
Nick,Feel the Beat (2020),ISFP,3 Pdb Votes
Lupe Lamora,James Bond Film Series,ISFP,1 Pdb Vote
Volpe,The Adventures of Pinocchio (1996),ISFP,67 Pdb Votes
Twyla,Barbie In The 12 Dancing Princesses (2006),ISFP,7 Pdb Votes
Eva,American Gangster (2007),ISFP,6 Pdb Votes
Mesut,Biz Böyleyiz (The Way We Are),ISFP,3 Pdb Votes
Giovana,Hoje Eu Quero Voltar Sozinho (The Way He Looks),ISFP,25 Pdb Votes
Pedro,The Young and The Damned (1950),ISFP,18 Pdb Votes
Channing,Pink Flamingos (1972),ISFP,17 Pdb Votes
TJ,Gia (1998),ISFP,9 Pdb Votes
"Andrew ""Andy"" Barclay",Child's Play (2019),ISFP,17 Pdb Votes
Annelle Dupuy-DeSoto,Steel Magnolias (1989),ISFP,9 Pdb Votes
Zilla,MonsterVerse,ISFP,1 Pdb Vote
Smiley,Do The Right Thing,ISFP,2 Pdb Votes
Igor,The King of Staten Island (2020),ISFP,6 Pdb Votes
Ellie Lansing,Lady Driver (2020),ISFP,21 Pdb Votes
Leopoldo,To Rome with Love (2012),XXXX,2 Pdb Votes
Lizzy,The Endless,ISFP,6 Pdb Votes
Walter McMillian,Just Mercy (2019),ISFP,0
John Clasky,Spanglish,ISFP,0
David Castleman,The Wife (2017),ISFP,0
Anafor,Sıfır Bir,ISFP,0
Chi Chi,Scarface (1983),ISFP,13 Pdb Votes
Gal,Sexy Beast (2000),ISFP,20 Pdb Votes
Naked Woman In The Meadow,Un Chien Andalou (1929),ISFP,2 Pdb Votes
Man Holding Balloon,The Red Balloon (1956),ISFP,2 Pdb Votes
The Little Girl,The Red Balloon (1956),ISFP,2 Pdb Votes
Paul,Overlord,ISFP,2 Pdb Votes
Shirley Baker,A League of Their Own (1992),ISFP,1 Pdb Vote
Billy Kramer,Kramer vs. Kramer (1979),ISFP,8 Pdb Votes
The Plum Girl,Perfume: The Story Of A Murderer,ISFP,20 Pdb Votes
Moraldo Rubini,I vitelloni (1953),ISFP,8 Pdb Votes
Spoons,Rango,ISFP,14 Pdb Votes
Tracy,Manhattan (1979),ISFP,11 Pdb Votes
"Daniel ""Rudy"" Ruettiger",Rudy (1993),ISFP,17 Pdb Votes
Mayella Ewell,To Kill a Mockingbird (1962),ISFP,29 Pdb Votes
Su-jin,A Moment To Remember,ISFP,16 Pdb Votes
Kathy O'Hara,Ed Wood (1994),ISFP,6 Pdb Votes
Mute Girl,The Seventh Seal (1957) (Det sjunde inseglet),ISFP,6 Pdb Votes
Murari (Aparna's Brother),The World Of Apu (1959),ISFP,1 Pdb Vote
Bela Lugosi,Ed Wood (1994),ISFP,21 Pdb Votes
Woo-jin,Be With You,ISFP,5 Pdb Votes
Jack,The Tree of Life,ISFP,14 Pdb Votes
Fat ass,The Shawshank Redemption (1994),ISFP,30 Pdb Votes
Pearl Harper,The Night of the Hunter (1955),ISFP,15 Pdb Votes
Captain Hook,Shrek (Franchise),ISFP,36 Pdb Votes
Jose Rodriguez,Fifty Shades of Grey (2015),ESFP,16 Pdb Votes
Penn,Fallen,ISFP,3 Pdb Votes
Daniel Grigori,Fallen,ISFP,13 Pdb Votes
Jiger,Gamera,ISFP,1 Pdb Vote
Harry Noble,Batteries Not Included (1987),ISFP,2 Pdb Votes
Kevin Wendell Crumb,Split (2016),ISFP,88 Pdb Votes
Faye Daniels,Cannibal Holocaust,ISFP,2 Pdb Votes
Jennifer Hills,I Spit On Your Grave (1978),ISFP,34 Pdb Votes
Özgür,Sıfır Bir,ISFP,2 Pdb Votes
Earl Piggot,Short Cuts (1993),ISFP,7 Pdb Votes
Doreen Piggot,Short Cuts (1993),ISFP,3 Pdb Votes
Marian Wyman,Short Cuts (1993),ISFP,8 Pdb Votes
Will Stronghold,Sky High (2005),ISFP,71 Pdb Votes
John,How To Talk To Girls At Parties,ISFP,1 Pdb Vote
Enn,How To Talk To Girls At Parties,ISFP,4 Pdb Votes
Matilde,Talk to Her (Hable con ella) 2002,ISFP,2 Pdb Votes
Alicia Roncero,Talk to Her (Hable con ella) 2002,ISFP,2 Pdb Votes
"Donald ""Duck"" Dunn",The Blues Brothers (1980),ISFP,6 Pdb Votes
Mystery Woman,The Blues Brothers (1980),ISFP,3 Pdb Votes
Diane Moody,The Basketball Diaries (1995),ISFP,5 Pdb Votes
Isabelle,Hugo (2011),ISFP,8 Pdb Votes
Renato Amoroso,Malèna,ISFP,62 Pdb Votes
Avner,Munich (2005),ISFP,19 Pdb Votes
Scott Wormer,Now and Then (1995),ISFP,5 Pdb Votes
Heidi,Courage Mountain (1990),ISFP,2 Pdb Votes
Asael Bielski,Defiance (2008),ISFP,6 Pdb Votes
Billy Hayes,Midnight Express (1978),ISFP,6 Pdb Votes
Moocher,Breaking Away (1979),ISFP,1 Pdb Vote
Florian Gaishun (Flyora),Come and See (1985),ISFP,76 Pdb Votes
Marilyn Monroe,My Week With Marilyn,ISFP,21 Pdb Votes
Jake,The Grudge,ISFP,2 Pdb Votes
Allison,The Grudge,ISFP,3 Pdb Votes
David Allen,Evil Dead Series,ISFP,33 Pdb Votes
Dalton Lambert,Insideous,XXXX,1 Pdb Vote
Bomb Voyage,The Incredibles (Franchise),ISFP,36 Pdb Votes
Gadget,This Is England (2006),ISFP,5 Pdb Votes
Milky,This Is England (2006),ISFP,6 Pdb Votes
Jimmy,Two Hands,ISFP,3 Pdb Votes
Scott,The Girl On The Train,ISFP,3 Pdb Votes
Lane Dandridge,Everyone Says I Love You (1996),ISFP,2 Pdb Votes
Ermengarde,A Little Princess (1995),ISFP,6 Pdb Votes
Mae Capone,Capone (2020),ISFP,1 Pdb Vote
Marie Desalle,High Fidelity (2000),ISFP,22 Pdb Votes
Jamie Langston,Jingle All the Way (1996),ISFP,20 Pdb Votes
Charlie,Midnight Sun,ISFP,17 Pdb Votes
Sarah Davies,Mission: Impossible (Franchise),ISFP,4 Pdb Votes
Joanna Eberhart,The Stepford Wives (1975),ISFP,11 Pdb Votes
Mr. Stonesipher,Django Unchained (2012),ISFP,4 Pdb Votes
Go Doo-young,My Annoying Brother (2016),ISFP,11 Pdb Votes
Michael Oher,The Blind Side,ISFP,74 Pdb Votes
Lori Spengler,Happy Death Day (Film Series),ISFP,44 Pdb Votes
Déagol,The Lord of the Rings (Film Trilogy),ISFP,15 Pdb Votes
Shirako Takamoto,Hot Wheels World Race / AcceleRacers,ISFP,34 Pdb Votes
Sang-soo,Time to Hunt (2020),ISFP,1 Pdb Vote
Ki-hoon,Time to Hunt (2020),ISFP,13 Pdb Votes
Roşka,Məhəllə,ISFP,1 Pdb Vote
The President,Salò o le 120 giornate di Sodoma (1975),ISFP,24 Pdb Votes
Tilly Masterson,James Bond Film Series,ISFP,5 Pdb Votes
Antoine Doinel,The Adventures Of Antoine Doinel,ISFP,22 Pdb Votes
Amanda “Mandy” Curran,Eyes Wide Shut (1999),ISFP,7 Pdb Votes
Mowgli,The Jungle Book (1994),ISFP,4 Pdb Votes
Camille Montes,James Bond Film Series,ISFP,19 Pdb Votes
Jade,Bratz: The Movie (2007),ISFP,54 Pdb Votes
Karin,The Bitter Tears of Petra von Kant (1972),ISFP,2 Pdb Votes
Cecile Caldwell,Cruel Intentions (1999),ISFP,49 Pdb Votes
Tamika,School of Rock (2003),ISFP,27 Pdb Votes
Jess Bradford,Black Christmas (1974),ISFP,31 Pdb Votes
Marlboro,War Dogs,ISFP,4 Pdb Votes
David Packouz,War Dogs,ISFP,15 Pdb Votes
Chino,West Side Story (1961),ISFP,5 Pdb Votes
David Freeman,Flight of the Navigator (1986),ISFP,6 Pdb Votes
Roxanne Hardy,Basic Instinct (1992),ISFP,13 Pdb Votes
Susan Gardner,Charlie Bartlett,ISFP,5 Pdb Votes
Rhonda Boyd,Monsters University (2013),XXXX,4 Pdb Votes
Teddy Harwood,Ice Princess (2005),ISFP,13 Pdb Votes
Henry the Hermit,Cabin Fever,ISFP,3 Pdb Votes
Karen,Cabin Fever,ISFP,3 Pdb Votes
Emily,Words and Pictures,ISFP,3 Pdb Votes
Ling,Kung Pow: Enter the Fist (2002),ISFP,5 Pdb Votes
Holly Body,Body Double (1984),ISFP,3 Pdb Votes
Gloria Revelle,Body Double (1984),ISFP,13 Pdb Votes
Sunita,Ghajini,ISFP,1 Pdb Vote
Jack,Legend (1985),ISFP,3 Pdb Votes
Mädchen,Benny's Video (1992),ISFP,17 Pdb Votes
Rosaline,Shakespeare in Love (1998),ISFP,4 Pdb Votes
Osvaldo Donati,Stealing Beauty (1996),ISFP,12 Pdb Votes
Lady Di,Carandiru (2003),ISFP,78 Pdb Votes
Eve,Once Upon a Time in America (1984),ISFP,10 Pdb Votes
Mary Corleone,The Godfather (1972),ISFP,3 Pdb Votes
Todd,The Barbie Diaries,XXXX,12 Pdb Votes
Emily Bradford Taylor,A Perfect Murder,ISFP,1 Pdb Vote
Elijah,Being John Malkovich (1999),ISFP,22 Pdb Votes
Giorgio,The Garden of the Finzi-Continis (1970),ISFP,45 Pdb Votes
Marlene McFly,Back to the Future (Series),ISFP,2 Pdb Votes
Josué,Central Station (1998),ISFP,20 Pdb Votes
Grandmother di Trieste,Parenti serpenti (1992),ISFP,5 Pdb Votes
Jeanne,Last Tango in Paris (1972),ISFP,14 Pdb Votes
Dirk Calloway,Rushmore (1998),ISFP,1 Pdb Vote
Solomon,Gummo,ISFP,4 Pdb Votes
Bada Chintu,Queen (2013),ISFP,1 Pdb Vote
Oleksander,Queen (2013),XXXX,15 Pdb Votes
Laura,Les nuites fauves (Savage Nights) (1992),ISFP,31 Pdb Votes
Matt Ostin,The Intern (2015),ISFP,74 Pdb Votes
Juan Antonio,Vicky Cristina Barcelona,ISFP,8 Pdb Votes
Cristina,Vicky Cristina Barcelona,XXXX,88 Pdb Votes
Pvt. Boyce,Overlord,ISFP,28 Pdb Votes
Adriana,Midnight in Paris (2011),ISFP,14 Pdb Votes
Marcus,Always Be My Maybe,ISFP,44 Pdb Votes
Kat Decker,A Cinderella Story: Christmas Wish (2019),ISFP,3 Pdb Votes
Lalo,Ratatouille (2007),ISFP,2 Pdb Votes
Didier Bontinck,The Broken Circle Breakdown (2012),ISFP,22 Pdb Votes
Chaz,Love Wedding Repeat (2020),ISFP,10 Pdb Votes
Xiao Si'r,A Brighter Summer Day (1991),ISFP,6 Pdb Votes
Nate Davis,Someone Great (2019),ISFP,19 Pdb Votes
Ezra Turner,Seven Pounds (2008),ISFP,7 Pdb Votes
Emily Posa,Seven Pounds (2008),ISFP,97 Pdb Votes
Doug Glatt,Goon (2011),ISFP,89 Pdb Votes
Bullseye,Toy Story (Franchise),ISFP,7 Pdb Votes
Thresh,The Hunger Games (Franchise),ISFP,5 Pdb Votes
Lindsey Wallace,Halloween (1978),ISFP,7 Pdb Votes
Tony Miranne,Joy (2015),ISFP,14 Pdb Votes
Roger Wade,The Long Goodbye (1973),ISFP,4 Pdb Votes
Kerli,Klass (2007),ISFP,44 Pdb Votes
Eva Braun,Hitler: The Rise of Evil (2003),ISFP,32 Pdb Votes
Lindsey Salmon,The Lovely Bones (2009),ISFP,7 Pdb Votes
Moses,The Ten Commandments (1956),ISFP,4 Pdb Votes
Tiffany Case,James Bond Film Series,ISFP,5 Pdb Votes
Sasha Filippov,Enemy at the Gates (2001),ISFP,22 Pdb Votes
Alice Monaghan,Hellboy (2019),ISFP,13 Pdb Votes
Uncle Desmond,About Time (2013),ISFP,27 Pdb Votes
Annabelle Tillman,Loving Annabelle,ISFP,2 Pdb Votes
Ramon Morales,Scary Stories to Tell in the Dark (2019),ISFP,2 Pdb Votes
Brandy Ross,Freedom Writers (2007),ISFP,5 Pdb Votes
Alejandro Santiago,Freedom Writers (2007),ISFP,6 Pdb Votes
Sindy,Freedom Writers (2007),ISFP,27 Pdb Votes
Scott Casey,Freedom Writers (2007),XXXX,102 Pdb Votes
Eva Benitez,Freedom Writers (2007),ISFP,11 Pdb Votes
Carter Mason,Princess Protection Program (2009),ISFP,6 Pdb Votes
Gail,Carlito's Way,ISFP,19 Pdb Votes
Tobie Williams,Play Misty for Me (1971),ISFP,2 Pdb Votes
Hogan,Two Mules for Sister Sara (1970),ISFP,4 Pdb Votes
Jung Dae-hyun,Kim Ji-Young: Born 1982 (2019),ISFP,11 Pdb Votes
Annie Ridd,Lorna Doone (2000),ISFP,8 Pdb Votes
Boy,Boy (2010),ISFP,101 Pdb Votes
Lucius Verus,Gladiator (2000),ISFP,8 Pdb Votes
Yoko,Love Exposure (2008),ISFP,2 Pdb Votes
George Eastman,A Place In The Sun,ISFP,20 Pdb Votes
Ruth Grandfort,I Confess (1953),ISFP,60 Pdb Votes
Kate Fuller,From Dusk Till Dawn (1996),ISFP,17 Pdb Votes
Richard Gecko,From Dusk Till Dawn (1996),ISFP,36 Pdb Votes
Simon Marwan,Incendies (2010),ISFP,35 Pdb Votes
Tramp,A Clockwork Orange (1971),ISFP,4 Pdb Votes
Dad,A Clockwork Orange (1971),ISFP,20 Pdb Votes
"Nurse Elizabeth ""Lizzy"" White",The Texas Chainsaw Massacre (Franchise),ISFP,16 Pdb Votes
Roscuro,The Tale of Despereaux (2008),ISFP,3 Pdb Votes
Tony Fiorello,Brooklyn (2015),ISFP,6 Pdb Votes
Rodney,Rise of the Planet of Apes,XXXX,7 Pdb Votes
Snaky,Once Upon a Time in the West (1968),ISFP,10 Pdb Votes
Wild - The Hunchback,The Dollars Trilogy,ISFP,13 Pdb Votes
Piripero,The Dollars Trilogy,ISFP,8 Pdb Votes
Kikori / Woodcutter,Rashomon (1950) (羅生門),ISFP,18 Pdb Votes
Berengar,The Name of the Rose (1986),ISFP,3 Pdb Votes
The Girl,The Name of the Rose (1986),ISFP,13 Pdb Votes
Justin,Event Horizon,ISFP,40 Pdb Votes
Oddball,Kelly's Heroes (1970),ISFP,7 Pdb Votes
Adso of Melk,The Name of the Rose (1986),ISFP,8 Pdb Votes
Claudia,L'Avventura (1960),ISFP,28 Pdb Votes
Debbie Wilkinson,Billy Elliot (2000),ISFP,102 Pdb Votes
Edie Parker,Kill Your Darlings (2013),ISFP,16 Pdb Votes
Jim Stark,Rebel Without a Cause (1955),ISFP,8 Pdb Votes
Nola Rice,Match Point (2005),ISFP,9 Pdb Votes
Lucy McClane,Die Hard,ISFP,1 Pdb Vote
Jane Lagrange,Le Samouraï,ISFP,6 Pdb Votes
Tadeusz Trybus,Clergy (Kler; 2018),XXXX,15 Pdb Votes
Woof Daschund,Hair (1979),ISFP,0
Sheila Franklin,Hair (1979),ISFP,0
Jennifer Langley,Bean (1997),ISFP,3 Pdb Votes
Montgomery MacNeil,Fame (1980),ISFP,5 Pdb Votes
Leroy Johnson,Fame (1980),XXXX,3 Pdb Votes
Lily Owens,The Secret Life of Bees (2008),ISFP,20 Pdb Votes
Dan Pinto,Ingrid Goes West (2017),ISFP,18 Pdb Votes
Cecilia Kass,The Invisible Man (2020),ISFP,82 Pdb Votes
One,The City of Lost Children,ISFP,6 Pdb Votes
Blaze,Tinker Bell (2008),ISFP,39 Pdb Votes
Grey,Snowpiercer (2013),ISFP,14 Pdb Votes
Jeff (Alien),Men in Black,XXXX,4 Pdb Votes
Sara,Manic (2001),ISFP,5 Pdb Votes
Nova,Guns Akimbo (2020),ISFP,19 Pdb Votes
Naturelle Riviera,25th Hour,ISFP,7 Pdb Votes
Thomas 'Tommy' Jarvis,Friday the 13th (1980),ISFP,28 Pdb Votes
Esca,The Eagle (2011),ISFP,8 Pdb Votes
Lilly Poison,Men in Black,XXXX,6 Pdb Votes
Whitney,Isn't it Romantic? (2019),ISFP,9 Pdb Votes
"Mark ""The Kid"" Dantalian",Doom (2005),ISFP,2 Pdb Votes
Vern “The Falcon” Fenwick,Teenage Mutant Ninja Turtles (2014),ISFP,7 Pdb Votes
John 'Reaper' Grimm,Doom (2005),ISFP,8 Pdb Votes
Zeus Carver,Die Hard,ISFP,18 Pdb Votes
"Jedidiah ""Jed"" Sawyer / Leatherface",The Texas Chainsaw Massacre (Franchise),ISFP,30 Pdb Votes
Kevin Myers,American Pie,ISFP,46 Pdb Votes
Vespyr,Captain Fantastic (2016),ISFP,17 Pdb Votes
Otis,Honey Boy (2019),ISFP,25 Pdb Votes
Brian Slade,Velvet Goldmine (1998),ISFP,17 Pdb Votes
Lt. Rudy Kidder,Hostiles (2017),ISFP,6 Pdb Votes
Alice Spages,"Alice, Sweet Alice (Communion)",ISFP,14 Pdb Votes
Crazy Carl,Sonic the Hedgehog (Film Series),ISFP,42 Pdb Votes
Joan Berkman,The Squid and the Whale,ISFP,12 Pdb Votes
Leo Beiler,Mute (2018),ISFP,7 Pdb Votes
Park Nam-Joo,The Host (2006),ISFP,12 Pdb Votes
Park Hyun-seo,The Host (2006),ISFP,10 Pdb Votes
Justine,Raw/Grave (2016),ISFP,85 Pdb Votes
Caleb,The Witch (2015),ISFP,80 Pdb Votes
Klára,Kolya (1996),ISFP,1 Pdb Vote
Darren,Horse Girl (2020),ISFP,4 Pdb Votes
Waj,Four Lions (2010),ISFP,17 Pdb Votes
Mia Williams,Fish Tank (2009),ISFP,56 Pdb Votes
Miguel McPherson,Lady Bird (2017),ISFP,36 Pdb Votes
Madellaine,The Hunchback of Notre Dame (1996),ISFP,50 Pdb Votes
Hua Mulan,Mulan (2020),ISFP,230 Pdb Votes
Frida,Psychobitch (2019),ISFP,3 Pdb Votes
Kojirō (James),Mewtwo Strikes Back: Evolution (2019),ISFP,3 Pdb Votes
Ham,Noah (2014),ISFP,15 Pdb Votes
Shukichi Hirayama,Tokyo Story (1953),ISFP,8 Pdb Votes
Bert,Scary Godmother: Halloween Spooktakular,ISFP,2 Pdb Votes
J.J. Maguire,A Long Way Down (2014),ISFP,9 Pdb Votes
Susanna Thompson,"The Way, Way Back (2013)",ISFP,13 Pdb Votes
"Martin ""Marty"" Faranan",Seven Psychopaths (2012),ISFP,26 Pdb Votes
Naomi,Tucker & Dale vs. Evil (2010),XXXX,1 Pdb Vote
Eliot Loudermilk,Scrooged (1988),ISFP,13 Pdb Votes
Roger Parslow,The Golden Compass (2007),ISFP,3 Pdb Votes
Tracy Tatro,Into the Wild (2007),ISFP,10 Pdb Votes
Sarah Wenham,The Covenant (2006),XXXX,1 Pdb Vote
Pogue Parry,The Covenant (2006),ISFP,5 Pdb Votes
Jill Johnson,When a Stranger Calls (2006),ISFP,11 Pdb Votes
Hrothgar,Eragon (2006),ISFP,2 Pdb Votes
Eragon,Eragon (2006),ISFP,6 Pdb Votes
Bovver,Green Street Hooligans (2005),ISFP,20 Pdb Votes
Victoria Donato,Casanova (2005),ISFP,3 Pdb Votes
Carl Colt,Wimbledon (2004),INFP,2 Pdb Votes
Sarina Murtaugh,Cheaper by the Dozen (Franchise),ISFP,9 Pdb Votes
Charlie Baker,Cheaper by the Dozen (Franchise),ISFP,21 Pdb Votes
Ellie,About a Boy (2002),ISFP,5 Pdb Votes
W. P. Inman,Cold Mountain (2003),ISFP,9 Pdb Votes
Thomas Martin,The Patriot (2000),ISFP,4 Pdb Votes
Corporal Gabriel Martin,The Patriot (2000),ISFP,26 Pdb Votes
Harry,Scary Godmother: Halloween Spooktakular,XXXX,5 Pdb Votes
Anita Coleman,Need for Speed (2014),ISFP,2 Pdb Votes
Red Puckett,Hoodwinked! (2005),ISFP,93 Pdb Votes
Cpl. Phillipe Paris,Paths of Glory (1957),ISFP,14 Pdb Votes
Armando Aretas,Bad Boys,ISFP,18 Pdb Votes
Harriet Smith,Emma (1996),ISFP,2 Pdb Votes
Anna Scott,Notting Hill (1999),ISFP,112 Pdb Votes
Eric Slater,Superstar (1999),ISFP,3 Pdb Votes
Margalo,Stuart Little,ISFP,19 Pdb Votes
A.J. Frost,Armageddon (1998),ISFP,11 Pdb Votes
"Mary, Queen of Scots",Elizabeth (1998 - 2007),XXXX,6 Pdb Votes
Lars,One Hundred and One Dalmatians (1961),ISFP,17 Pdb Votes
Kevin Shepherd,101 Dalmatians (1996),ISFP,1 Pdb Vote
Robin Harris,The Cable Guy (1996),ISFP,9 Pdb Votes
Liu Kang,Mortal Kombat films,ISFP,20 Pdb Votes
Jose,12 Monkeys / Twelve Monkeys (1995),ISFP,7 Pdb Votes
Steve Fox,Tekken (2009),ISFP,2 Pdb Votes
Ryu Hoshi,Street Fighter (1994),XXXX,1 Pdb Vote
Juliet Miller,Shallow Grave (1994),ISFP,15 Pdb Votes
Joseph Donnelly,Far and Away (1992),ISFP,16 Pdb Votes
Cullen Crisp,Kindergarten Cop (1990),ISFP,5 Pdb Votes
George,"Truly, Madly, Deeply ( 1990)",ISFP,2 Pdb Votes
Tamara,Conan the Barbarian (2011),ISFP,2 Pdb Votes
Occamy,Fantastic Beasts,ISFP,17 Pdb Votes
Cat Manzetti,Red Heat (1988),ISFP,2 Pdb Votes
Yuri Ogarkov,Red Heat (1988),XXXX,1 Pdb Vote
Danny Noonan,Caddyshack (1980),ISFP,2 Pdb Votes
Evelle,Raising Arizona (1987),ISFP,7 Pdb Votes
Ken Pile,A Fish Called Wanda (1988),ISFP,8 Pdb Votes
Ann Miller,Pacific Heights (1990),XXXX,1 Pdb Vote
Anna Crowley,The Money Pit (1986),ISFP,2 Pdb Votes
Ren McCormack,Footloose (1984),ISFP,35 Pdb Votes
Cadet/Off./Sgt. Laverne Hooks,Police Academy,ISFP,16 Pdb Votes
"Russell ""Russ"" Thompson, Jr.","Honey, I...",ISFP,11 Pdb Votes
Marti Page,"Planes, Trains and Automobiles (1987)",ISFP,2 Pdb Votes
Seba,25 watts,ISFP,3 Pdb Votes
Jack Cruz,What did Jack do? (2020),ISFP,7 Pdb Votes
Liam,Forever My Girl (2018),ISFP,4 Pdb Votes
Annette,Saturday Night Fever (1977),ISFP,4 Pdb Votes
Pete Healy,Pete's Dragon (2016),ISFP,4 Pdb Votes
Pete,Pete's Dragon (1977),ISFP,4 Pdb Votes
Muff Potter,The Adventures of Tom Sawyer (1938),ISFP,1 Pdb Vote
Huckleberry Finn,The Adventures of Tom Sawyer (1938),ISFP,5 Pdb Votes
Aske,Ternet Ninja,ISFP,6 Pdb Votes
Chee-Chee,Dolittle (2020),ISFP,24 Pdb Votes
Isabelle,Jack the Giant Slayer (2013),ISFP,8 Pdb Votes
Trini Kwan (Yellow Ranger),Power Rangers (2017),ISFP,36 Pdb Votes
Davey Jaworski,Grease 2 (1982),ISFP,3 Pdb Votes
Tom Chisum,Grease (1978),XXXX,7 Pdb Votes
Putzie,Grease (1978),ISFP,4 Pdb Votes
Akela,Mowgli: Legend of the Jungle ( 2018),ISFP,5 Pdb Votes
Colin Jones,Bridget Jones's Diary (franchise),ISFP,23 Pdb Votes
Bride of Frankenstein,Frankenstein,ISFP,5 Pdb Votes
Percy Jackson,Percy Jackson (film series 2010-2013),ISFP,149 Pdb Votes
Luke,Flower (2017),ISFP,3 Pdb Votes
Billy Elliot,Billy Elliot (2000),ISFP,95 Pdb Votes
"""Billy"" Mangana",The Nightingale ( 2018),ISFP,4 Pdb Votes
