char,movie,mbti,votes
Brian Walls,The Glass Castle (2017),ISTP,23 Pdb Votes
"Joseph ""Jody"" Summers",Baby Boy (2001),ISTP,17 Pdb Votes
Anna,Together Together (2021),ISTP,4 Pdb Votes
Chiara,A Classic Horror Story,ISTP,1 Pdb Vote
Frank Harrington,Dead End (2003),ISTP,63 Pdb Votes
Carlin,Scum (1979),ISTP,2 Pdb Votes
Pop Pop,The Visit,ISTP,4 Pdb Votes
Kohut,Wreck-It Ralph (Franchise),ISTP,1 Pdb Vote
Ray Coleman,Domestic Disturbance (2001),ISTP,12 Pdb Votes
Kyle,Despicable Me (Franchise),ISTP,4 Pdb Votes
Alex Munday,Charlie's Angels (2000),ISTP,1 Pdb Vote
Elizabeth (Liz) Morgan,Bad Hair Day,ISTP,5 Pdb Votes
Henley Reeves,Now You See Me,ISTP,7 Pdb Votes
Hank Evans,We Don't Live Here Anymore (2004),ISTP,1 Pdb Vote
Amelia Donaghy,The Bone Collector (1999),ISTP,24 Pdb Votes
Marisol,Identity Thief,XXXX,27 Pdb Votes
Sophie Aster,G.B.F. (2013),ISTP,6 Pdb Votes
Muneco,Nacho Libre (2006),XXXX,2 Pdb Votes
Semental,Nacho Libre (2006),ISTP,1 Pdb Vote
Scarlett,Snake Eyes (2021),ISTP,4 Pdb Votes
Bastian,Blood Red Sky (2021),ISTP,2 Pdb Votes
Nadja,Blood Red Sky (2021),ISTP,10 Pdb Votes
Anthony O'Hare,The Last Letter from Your Lover (2021),ISTP,1 Pdb Vote
Jake,The Shawshank Redemption (1994),ISTP,3 Pdb Votes
Mr. Smith,Looney Tunes: Back in Action,ISTP,14 Pdb Votes
Elmer Fudd,Looney Tunes: Back in Action,ISTP,3 Pdb Votes
Damien Drake,Looney Tunes: Back in Action,XXXX,0
Swanney,Trainspotting (1996),ISTP,0
Ray Malcolm,One False Move (1992),ISTP,0
Adela,The Purge (Franchise),ISTP,0
Doctor Sebastian,Nurse Ann,ISTP,0
Christopher Gray,Lifeless Lucy,ESTJ,0
Mr. de la Vega,In the Heights (2021),ISTP,0
Jeff the Killer,'J' The Killers,ISTP,0
Randy,'J' The Killers,ISTP,0
Jeff Woods,'J' The Killers,ISTP,0
Ziggy,Street Fear,ISTP,7 Pdb Votes
Deena,Street Fear,ISTP,7 Pdb Votes
Police Officer,Terrifying Origins Of Peppa Pig,ISTP,4 Pdb Votes
Detective Ha Yoon-Joo,Cold Eyes,ISTP,12 Pdb Votes
Mickaël,Tomboy (2011),ISTP,6 Pdb Votes
Kato,The Green Hornet,ISTP,7 Pdb Votes
Seith,Dungeons & Dragons (film series),ISTP,2 Pdb Votes
Chunky,The Croods (Franchise),ISTP,14 Pdb Votes
Tommy Ray Glatman,Dreamscape (1984),ISTP,2 Pdb Votes
Mr. Brody,Old (2021),ISTP,2 Pdb Votes
Mid-Sized Sedan,Old,ISTP,2 Pdb Votes
Taxi Cab Driver,Arsenic and Old Lace,ISTP,1 Pdb Vote
Nim,Dungeons & Dragons (film series),ISTP,3 Pdb Votes
Elwood Gutworthy,Dungeons & Dragons (film series),ISTP,3 Pdb Votes
Bang Bang,The Brothers Bloom,ISTP,1 Pdb Vote
Caine Wise,Jupiter Ascending,ISTP,16 Pdb Votes
Deena,Fear Street Triology,ISTP,3 Pdb Votes
Ringer,The 5th Wave (2016),ISTP,14 Pdb Votes
The Young Great-Grandfather,Mirai (2018),ISTP,6 Pdb Votes
Nick Mossman,The Edge of Seventeen,ISTP,1 Pdb Vote
Tony,Despicable Me (Franchise),ISTP,6 Pdb Votes
Skip Vronsky,Morgan (2016),XXXX,2 Pdb Votes
Eva,Night Teeth,ISTP,11 Pdb Votes
Mechanic,Devil,ISTP,2 Pdb Votes
Eric Marsh,Only the Brave,XXXX,4 Pdb Votes
Wah,As Tears Go By,XXXX,13 Pdb Votes
Lin Wen-leung,A City of Sadness,ISTP,1 Pdb Vote
Jesse Ryan,The Rage: Carrie 2,ISTP,3 Pdb Votes
Frankie,School of Rock (2003),ISTP,10 Pdb Votes
Jane Fairchild,Mothering Sunday,XXXX,1 Pdb Vote
Leo Katsuragi,First Love (2019),XXXX,1 Pdb Vote
Blacksmith,America: The Motion Picture (2021),ISTP,3 Pdb Votes
Geronimo,America: The Motion Picture (2021),ISTP,9 Pdb Votes
Braden,Grown Ups,ISTP,32 Pdb Votes
Molly,Big Momma’s 2 (2006),ISTP,5 Pdb Votes
Fifield,Prometheus,ISTP,12 Pdb Votes
Bob Oswald,Broken (2012),XXXX,1 Pdb Vote
Sykes,The Fugitive (1993),ISTP,6 Pdb Votes
Muri Forester,The Tomorrow War (2021),ISTP,19 Pdb Votes
Emma,Till Death (2021),ISTP,14 Pdb Votes
Jimbo,Blazing Samurai,ISTP,1 Pdb Vote
James Forester,The Tomorrow War (2021),ISTP,31 Pdb Votes
Curt Goynes,No Sudden Move (2021),ISTP,1 Pdb Vote
Sully,Commando (1985),ISTP,6 Pdb Votes
Alphabittle,My Little Pony: A New Generation (2021),ISTP,46 Pdb Votes
Larry,The Lego Movie (Franchise),ISTP,9 Pdb Votes
Rachel,Escape Room: Tournament of Champions,ISTP,2 Pdb Votes
Ethan Sawyer,those who wish me dead,ISTP,1 Pdb Vote
Gus,Charlie Wilson's War,ISTP,6 Pdb Votes
"Mathilde ""Missy"" de Morny",Colette (2018),XXXX,7 Pdb Votes
S.P.,The House That Jack Built (2018),ISTP,15 Pdb Votes
Tiger Lily,Peter Pan (2003),ISTP,15 Pdb Votes
W. D. Wheeler,The Greatest Showman (2017),ISTP,4 Pdb Votes
Kristina,The Girl King (2015),ISTP,13 Pdb Votes
Max Tennyson,Ben 10: Race Against Time (2007),ISTP,8 Pdb Votes
Steve Burns,Cruising,ISTP,5 Pdb Votes
Max Tennyson,Ben 10: Alien Swarm (2009),ISTP,8 Pdb Votes
Mike,The Ice Road (2021),ISTP,2 Pdb Votes
Aziah ‘Zola’ King,Zola (2021),ISTP,42 Pdb Votes
Thomas,Wendy,ISFP,4 Pdb Votes
Djé,Rascal,ISTP,2 Pdb Votes
Anna Tate-Garcia (The Curse Of La Llorona),The Conjuring,ISTP,7 Pdb Votes
Kayla,Blockers (2018),ISTP,7 Pdb Votes
Moe Fitch,Fool’s Gold (2008),XXXX,1 Pdb Vote
Joe Gipp,Adventures in Babysitting (1987),ISTP,4 Pdb Votes
Primo / Cyclops,James Bond Film Series,XXXX,20 Pdb Votes
Kiki Bridges,After Hours (1985),ISTP,19 Pdb Votes
Illeana Scott,Taking Lives (2004),ISTP,22 Pdb Votes
Lee Tucker,Man on a Swing (1974),ISTP,10 Pdb Votes
Zagor,Masumiyet,XXXX,4 Pdb Votes
Zachariah,Birdboy: The Forgotten Children,ISTP,5 Pdb Votes
Sheriff Ryan,Gothika (2003),XXXX,5 Pdb Votes
Ingrid,Das Wunder von Bern (The Miracle of Bern),ISTP,2 Pdb Votes
Berry,The Lost Girls,ISTP,2 Pdb Votes
Sharku,The Lord of the Rings (Film Trilogy),ISTP,3 Pdb Votes
Geralt,The Witcher: Nightmare of the Wolf (2021),ISTJ,23 Pdb Votes
Mini,Roadside Romeo,ISTP,4 Pdb Votes
Алексей Соколов,Огонь (2020),ISTP,3 Pdb Votes
Mr. Edmund Tuttle,The others (2001),ISTP,9 Pdb Votes
Sam,Gunpowder Milkshake,ISTP,60 Pdb Votes
Harry Hartounian,The Jerk (1979),ISTP,2 Pdb Votes
Patty Bernstein,The Jerk (1979),ISTP,4 Pdb Votes
Sal Boca,The French Connection,ISTP,2 Pdb Votes
Buddy Russo,The French Connection,ISTP,6 Pdb Votes
Nikolaus Sprink,Joyeux Noël,XXXX,1 Pdb Vote
Diana,Gagarine,XXXX,1 Pdb Vote
Agent Thomas Morgan,Eagle Eye (2008),XXXX,1 Pdb Vote
Kayla,The Encounter (2011),ISTP,6 Pdb Votes
Lewis Evans,The Rezort(2015),ISTP,3 Pdb Votes
Fraida Felcher,Dumb and Dumber (1994),ISTP,5 Pdb Votes
Charlie Carlyle,Spontaneous,ISTP,1 Pdb Vote
Male Monster,Monkey King: Hero is Back (2015）,ISTP,2 Pdb Votes
White Dragon（Ao lie）,Monkey King: Hero is Back (2015）,ISTP,2 Pdb Votes
Tommy Slater,Fear Street (Franchise),ISTP,86 Pdb Votes
Aubrey Pope,Brigsby Bear,ISTP,7 Pdb Votes
Shaman,Where We Belong (2019),ISTP,4 Pdb Votes
Daniel Carter,The Void (2016),ISTP,9 Pdb Votes
"SFC Norm ""Hoot"" Gibson",Black Hawk Down (2001),ISTP,12 Pdb Votes
Dave 'Boon' Benton,13 Hours (2016),ISTP,2 Pdb Votes
The Good,"The Good, the Bad and the Ugly",ISTP,37 Pdb Votes
Fernando,Fat Girl (2001),ISTP,3 Pdb Votes
Julia,Tau,ISTP,18 Pdb Votes
Eneida,Febre do rato (rat fever),ISTP,5 Pdb Votes
Willy Hak,Les Enfants de Timpelbach (Trouble at Timpetill),ISTP,5 Pdb Votes
Thomas,Les Enfants de Timpelbach (Trouble at Timpetill),XXXX,5 Pdb Votes
Carter Blake,Deep Blue Sea (1999),ISTP,18 Pdb Votes
"John ""Doc"" Bradley",Flags of Our Fathers,ISTP,2 Pdb Votes
Julian,A Clockwork Orange (1971),ISTP,20 Pdb Votes
Rousey,Trouble (2019),ISTP,11 Pdb Votes
Robson,Internet - O Filme,ISTP,3 Pdb Votes
Josey Aimes,North Country,XXXX,7 Pdb Votes
Cesinha Passos,Internet - O Filme,XXXX,2 Pdb Votes
Nikolai,Eastern Promises,ISTP,21 Pdb Votes
Elsie,Gosford Park,ISTP,1 Pdb Vote
Ray Merrimen,Den of Thieves,ISTP,21 Pdb Votes
Moco,Blue Miracle (2021),ISTP,6 Pdb Votes
Jim Prescott,Spirit Untamed (2021),ISTP,5 Pdb Votes
Janet,The Wolf of Wall Street (2013),ISTP,6 Pdb Votes
Jesse Richter,Prom,ISTP,6 Pdb Votes
Iguano,Una Película de Huevos,ISTP,8 Pdb Votes
Jack Wilder,Now You See Me (2013),ISTP,1 Pdb Vote
Daniel,Ana y Bruno,ISTP,1 Pdb Vote
Hasnat Khan,Diana (2013),ISTP,3 Pdb Votes
Julius Campbell,Remember the Titans,XXXX,14 Pdb Votes
Kuttappan,Joji,ISTP,1 Pdb Vote
Jeff Gorvette,Cars (Franchise),XXXX,5 Pdb Votes
Miguel Camino,Cars (Franchise),ISTP,5 Pdb Votes
Shelly Harrison,The Son of Bigfoot,ISTP,6 Pdb Votes
Lin Truly's Dad,Our Times (2015),ISTP,1 Pdb Vote
King,Secret Magic Control Agency (SMCA),ISTP,3 Pdb Votes
Hayley Keller,Crawl,ISTP,12 Pdb Votes
Mykew Gregorovitch,Harry Potter / Wizarding World Films,ISTP,5 Pdb Votes
Jaclyn,Igor,ISTP,7 Pdb Votes
Paula,The Final Girls,ISTP,13 Pdb Votes
Wellinton Kanibal,Amarelo Manga (Mango Yellow),ISTP,11 Pdb Votes
Lígia,Amarelo Manga (Mango Yellow),ISTP,12 Pdb Votes
Yukio,Blue Spring (2002),ISTP,17 Pdb Votes
Tio Olavo,Até Que A Sorte Nos Separe,ISTP,2 Pdb Votes
Katie,Bad Samaritan,ISTP,1 Pdb Vote
Paul Kersey,Death Wish,ISTP,15 Pdb Votes
Lisa Sommers,Teen Spirit,ISTP,7 Pdb Votes
Zipp Storm,My Little Pony: A New Generation (2021),ISTP,500 Pdb Votes
Valentina,Valentine and Valentina (1986),ISTP,4 Pdb Votes
Amy Blue,The Doom Generation (1995),ISTP,66 Pdb Votes
Lily,Army of the Dead / Army of Thieves (2021),ISTP,44 Pdb Votes
Eddie Vayle,Things Heard & Seen,XXXX,5 Pdb Votes
Joshua,Exodus: Gods and Kings (2014),ISTP,2 Pdb Votes
Victor,La Femme Nikita,XXXX,1 Pdb Vote
Hub,Secondhand Lions (2003),ISTP,14 Pdb Votes
Dylan,The Magic Roundabout / Doogal (2005),ISTP,5 Pdb Votes
Hendrik,The Scary House (2020),ISTP,5 Pdb Votes
Cesaire,Red Riding Hood (2011),ISTP,4 Pdb Votes
Joe ''Donnie Brasco'' Pistone,Donnie Brasco (1997),ISTP,54 Pdb Votes
Punch,The Woman in the Window (2021),XXXX,5 Pdb Votes
Janie Gibbs,Harriet The Spy (1996),ISTP,9 Pdb Votes
Richard Evans,Monster,ISTP,2 Pdb Votes
Andrey Sokolov,No Escapes (2020),ISTP,1 Pdb Vote
Alex,Frontier(s),ISTP,2 Pdb Votes
Fernando,Neighbouring Sounds (Som ao redor),ISTP,6 Pdb Votes
Dudley 'Booger' Dawson,Revenge of the Nerds,ISTP,2 Pdb Votes
Lisa,Dope (2015),ISTP,3 Pdb Votes
Detective Murata,Suicide club,XXXX,3 Pdb Votes
The Juggernaut,Thirteen Ghosts (2001),ISTP,10 Pdb Votes
Dedective Walker,Weaponized,ISTP,2 Pdb Votes
Brant,Blitz (2011),ISTP,8 Pdb Votes
Jacob,Instant Family,XXXX,25 Pdb Votes
Jan Nyman,Breaking the Waves (1996),ISTP,6 Pdb Votes
Milan Damji,Kahaani,ISTP,2 Pdb Votes
Mark,Garden State (2004),ISTP,5 Pdb Votes
Trevor,Made In Britain (1982),ISTP,17 Pdb Votes
Tom Riley,Bad Ben (Franchise),ISTP,12 Pdb Votes
Dom,Climax (2018),ISTP,16 Pdb Votes
Grayer Addison X,The Nanny Diaries,ISTP,2 Pdb Votes
Dustfinger,Inkheart,ISTP,5 Pdb Votes
H,Wrath of Man (2021),ISTP,42 Pdb Votes
Sur,Tag (2015),ISTP,30 Pdb Votes
Mrado,Snabba Cash (Series),ISTP,9 Pdb Votes
Bo'sun,Pirates of the Caribbean,ISTP,6 Pdb Votes
Amamiya Hiroto,High and Low,ISTP,10 Pdb Votes
Delivery Man,Castaway on the Moon (2009),ISTP,3 Pdb Votes
Joey,Toy soldiers,ISTP,10 Pdb Votes
Peter,Red Riding Hood (2011),ISTP,30 Pdb Votes
Dodd,Cube Zero (2004),XXXX,5 Pdb Votes
Jesús,Camino,ISTP,1 Pdb Vote
Travis Parker,The Choice,ISTP,8 Pdb Votes
"Barnes, the Outlaw Leader",The Great Train Robbery (1903),XXXX,10 Pdb Votes
Willy,Valentine’s Day (2010),ISTP,6 Pdb Votes
Jason,Valentine’s Day (2010),ISTP,7 Pdb Votes
Sean Jackson,Valentine’s Day (2010),ISTP,7 Pdb Votes
Nezha,The Legend of Hei (2019),ISTP,5 Pdb Votes
Chaghatai Khan,How to Train Your Dragon (Franchise),ISTP,6 Pdb Votes
Abby,Blood Simple (1984),ISTP,2 Pdb Votes
Toby Mitchell,Tragedy Girls,ISTP,30 Pdb Votes
Sundance Kid,Butch Cassidy and the Sundance Kid (1969),ISTP,1 Pdb Vote
Willis,Things Heard & Seen (2021),ISTP,11 Pdb Votes
Alain,Low Down (2014),ISTP,11 Pdb Votes
Vernon Slone,Hold The Dark (2018),ISTP,4 Pdb Votes
James Lasombra,The Empty Man,ISTP,9 Pdb Votes
Marcellus,Arlo the Alligator Boy (2021),ISTP,0
Mrs. Samsky,A Serious Man (2009),ISTP,0
Jackson Kale,Zapped,ISTP,20 Pdb Votes
Jane Seymour,Anne Of The Thousand Days,ISTP,2 Pdb Votes
JW,Snabba Cash (Series),XXXX,10 Pdb Votes
Jason,The Care Bears Movie,ISTP,1 Pdb Vote
Grimlock,Transformers (Bayverse),ISTP,34 Pdb Votes
David Stark Sr,Falcon of the Evening,ISTP,8 Pdb Votes
Sang,Rush Hour (Franchise),ISTP,23 Pdb Votes
Li Yunxiang,New Gods: Nezha Reborn (2021),ISTP,2 Pdb Votes
Gil,You Get Me,ISTP,3 Pdb Votes
Banzo,Lady Snowblood (Shurayukihime),ISTP,16 Pdb Votes
Wilma,Die wilden Hühner (2006),ISTP,3 Pdb Votes
Ramin Fayazi,Ghoorbaghe ( The Frog ),ISTP,2 Pdb Votes
Neckbone,Mud,ISTP,1 Pdb Vote
Elisabeth,Masculin Féminin,ISTP,9 Pdb Votes
Tae-suk,3-Iron (2004),ISTP,12 Pdb Votes
Dave McLean,Hot Rod (2007),ISTP,11 Pdb Votes
Old Joe,Looper (2012),ISTP,17 Pdb Votes
Joe,Looper (2012),ISTP,1 Pdb Vote
Adam Stanheight,Saw Franchise,ISTP,2 Pdb Votes
ryo sakai,Yokai Sharehouse,ISTP,2 Pdb Votes
Harry Mitchel,London Boulevard (2010),ISTP,8 Pdb Votes
James Douglas Clayton,The Recruit (2003),ISTP,87 Pdb Votes
Monica Wright-McCall,Love & Basketball (2000),ISTP,3 Pdb Votes
Mannu,Big Bull,ISTP,1 Pdb Vote
Kim Jae-Yeon,Night in Paradise,ISTP,9 Pdb Votes
Paul Carty,Awaydays,ISTP,27 Pdb Votes
Nash,Annie (2014),ISFP,2 Pdb Votes
Henri de Montalte,Nobody from Nowhere (Un illustre inconnu),ISTP,4 Pdb Votes
Max Lowe,City of Joy (1992),ISTP,8 Pdb Votes
Asterix,Asterix and Obelix (Franchise),ISTP,2 Pdb Votes
Masseuse,Youth (2015),ISTP,1 Pdb Vote
Jimmy Tree,Youth (2015),XXXX,2 Pdb Votes
Max,Shiva Baby (2020),ISTP,7 Pdb Votes
Jane Proudfoot,Final Fantasy: The Spirits Within,ISTP,24 Pdb Votes
Peter,Voyagers,ISTP,5 Pdb Votes
jonah hex,jonah hex,ISTP,11 Pdb Votes
Peter Lake,Winter‘s Tale,ISTP,4 Pdb Votes
Internet,Zero to Hero,ISTP,52 Pdb Votes
Nori,Barbie and the Secret Door,ISTP,2 Pdb Votes
Brother,Barbie as The Nutcracker (2001),ISTP,4 Pdb Votes
Mileena,Mortal Kombat (2021 film),ISTP,4 Pdb Votes
Boiler,Dark Star,XXXX,3 Pdb Votes
Gretel,Hansel & Gretel: Witch Hunters,ISTP,1 Pdb Vote
Nod,The Land Before Time (1988),XXXX,8 Pdb Votes
kojira,grasshopper,ISTP,242 Pdb Votes
semi,grasshopper,ISTP,1 Pdb Vote
Sanada Yukio,Kamisama no Iutoori,XXXX,14 Pdb Votes
Takahata Shun,Kamisama no Iutoori,ISTP,1 Pdb Vote
Martian Woman,Mars Attacks! (1996),ISTP,4 Pdb Votes
Major Igor Gromov,Major Grom: The Plague Doctor,ISTP,22 Pdb Votes
Dirk,Just Say Yes,ISTP,20 Pdb Votes
Laser,Thunder Force,ISTP,20 Pdb Votes
Agent Ross,Philip K. Dick's Electric Dreams,ISTP,7 Pdb Votes
Bevis Pod,Mortal Engines (2018),ISTP,3 Pdb Votes
Hester Shaw,Mortal Engines (2018),ISTP,5 Pdb Votes
Kristen De Silva,Chucky,ISTP,8 Pdb Votes
Willis,Things Heard & Seen,ISTP,6 Pdb Votes
Clément,Departure (2015),ISTP,1 Pdb Vote
Bubblegum Gang Leader,Hostel 2 (2007),ISFP,6 Pdb Votes
Bubble Gum Gang Leader,Hostel (2005),ISTP,11 Pdb Votes
Handsome BonGlaze Policeman,Bad Trip (2020),XXXX,40 Pdb Votes
Angry Mall Passerby,Bad Trip (2020),ISTP,6 Pdb Votes
Marlon,Into the Beat,ISTP,22 Pdb Votes
Lev Chandr,Cheburashka,ISTP,5 Pdb Votes
Frederico Evandro,Lisbela e o Prisioneiro (2003),ISTP,2 Pdb Votes
Godzilla,Godzilla vs. Kong,ISTP,4 Pdb Votes
Baron,Gemini Man,ISTP,6 Pdb Votes
Henry Brogan / Junior,Gemini Man,ISTP,2 Pdb Votes
Joseph Solomon,A Dark Song,ISTP,1 Pdb Vote
Brucette,Jaws (1975),ISTP,12 Pdb Votes
Michael Brody,Jaws (1975),ISTP,4 Pdb Votes
Matteo Carati,La meglio gioventù (the best of youth),XXXX,2 Pdb Votes
Albert,Hogfather (2006),XXXX,2 Pdb Votes
Cohen The Barbarian,The Color Of Magic (2008 Television Film),ISTP,8 Pdb Votes
Liz Larson,Barely Lethal (2015),ISTP,2 Pdb Votes
Raul,Cabras da Peste,ISTP,14 Pdb Votes
Emilia,Othello (1995 film),ISTP,2 Pdb Votes
Gypsy Rose,Death Race,ISTP,6 Pdb Votes
Frankenstein (Jensen Ames),Death Race,ISTP,8 Pdb Votes
Kraken,Clash of the Titans (1981),ISTP,1 Pdb Vote
Tony,City Island (2009),ISTP,4 Pdb Votes
Bowler,Mystery men (1999),ISTP,5 Pdb Votes
Ryu Sanada,Kimi ni Todoke (film),ISTP,2 Pdb Votes
Diouana's Boyfriend,La Noire De (1966),ISTP,4 Pdb Votes
Miles Hill,A-X-L,ISTP,44 Pdb Votes
Ji Eun-sung,He Was Cool (2004),ISTP,1 Pdb Vote
Presuming Ed,Withnail & I (1987),ISTP,2 Pdb Votes
Grundza,Párty Hárd (2019),ISTP,7 Pdb Votes
Derviš,Párty Hárd (2019),ISTP,3 Pdb Votes
Psycho Goreman,Psycho Goreman,XXXX,2 Pdb Votes
Hutch Mansell,Nobody (2021),ISTP,3 Pdb Votes
Alejandro Toledo,To Rob a Thief (Ladrón que Roba a Ladrón),ISTP,1 Pdb Vote
Victor,American Assassin,ISTP,4 Pdb Votes
The Master,Manos: The Hands of Fate,ISTP,55 Pdb Votes
Vodník,Fimfárum Jana Wericha (2002),ISTP,0
Loudal z Radětic,Fimfárum Jana Wericha (2002),ISTP,0
Franta Nebojsa,Fimfárum Jana Wericha (2002),ISTP,0
Cousin Joe,Cherry (2021),XXXX,0
Ray Sybert,The Finest Hours,ISTP,0
Delgado,Beverly Hills Chihuahua,ISTP,0
Lolo,I Am Not an Easy Man (Je Ne Suis Pas Un Homme Facile),ISTP,2 Pdb Votes
Jennifer Caulfield,A Nightmare on Elm Street (Franchise),ISTP,4 Pdb Votes
Billy Tessio,Stand by Me (1986),ISTP,18 Pdb Votes
Man in a Tan Coat,Limitless (2011),ISTP,4 Pdb Votes
Carlos (Charly),Piola (2019),ISTP,1 Pdb Vote
"Mitchell ""Mitch"" Evers",The Parent Trap (1961),XXXX,3 Pdb Votes
MG William Devereaux,The Siege (1998),ISTJ,1 Pdb Vote
Bob Ho,The Spy Next Door (2010),ISTP,28 Pdb Votes
Preston Lennox,Species,ISTP,2 Pdb Votes
Jason,Face (1997),ISTP,3 Pdb Votes
Janet,Another Year (2010),ISTP,1 Pdb Vote
Phil Phillips,The Happytime Murders,ISTP,2 Pdb Votes
Snake-like alien,Prometheus,ISTP,2 Pdb Votes
Ladya,Rumah Dara (Macabre),ISTP,5 Pdb Votes
Martin Bishop (Martin Brice),Sneakers (1992),ISTP,3 Pdb Votes
Rikki-Tikki-Tavi,Rikki-Tikki-Tavi,ISTP,6 Pdb Votes
Darren Woods,Explorers (1985),ISTP,1 Pdb Vote
Lotte,HartenStraat,ISTP,1 Pdb Vote
Sasha,Behind Enemy Lines (2001),ISTP,2 Pdb Votes
Beliy (Dotsent),Gentlemen of Fortune (1971),ISTP,14 Pdb Votes
Yashka,The Elusive Avengers (1967),XXXX,1 Pdb Vote
Zog,Astro Boy (2009),ISTP,6 Pdb Votes
The Albino,The Princess Bride (1987),ISTP,8 Pdb Votes
Derek Smalls,This Is Spinal Tap (1984),ISTP,10 Pdb Votes
Rebecca,Lights Out,ISTP,32 Pdb Votes
Grucha,Chłopaki nie płaczą,ISTP,16 Pdb Votes
Arkin O'Brien,The Collector,ISTP,34 Pdb Votes
Gaira,The War of the Gargantuas (1966),ISTP,2 Pdb Votes
Kiera Pascal,Moxie (2021),ISTP,15 Pdb Votes
Brooker,Nicholas Nickleby (2002),ISTP,2 Pdb Votes
Chantalle Bodnick,The Wolf of Wall Street (2013),ISTP,10 Pdb Votes
Edith,Wrong Turn,ISTP,2 Pdb Votes
James,The Strangers,ISTP,18 Pdb Votes
Frank Demarest,Empire of The Sun,ISTP,3 Pdb Votes
Christophe Bouchard,The Da Vinci Code,ISTP,5 Pdb Votes
Coach Murphy,17 Again (2009),ISTP,7 Pdb Votes
"José ""La propuesta"" (segment)",Wild Tales (Relatos salvajes) (2014),ISTP,1 Pdb Vote
Christine,Bad Neighbors (2014),XXXX,1 Pdb Vote
Rico,Home on the Range (2004),ISTP,14 Pdb Votes
Georgiy Ivanovich,Moscow Does Not Believe in Tears(1980),ISTP,14 Pdb Votes
Jake Taylor,Falling Inn Love (2019),ISTP,9 Pdb Votes
"Felicity ""City"" Stufts",F The Prom,XXXX,2 Pdb Votes
German Flyer,Mrs. Miniver (1942),ISTP,2 Pdb Votes
Shogo Kawada,Battle Royale (2000),ISTP,44 Pdb Votes
Alper,Issız Adam,ISTP,70 Pdb Votes
Jeremiah,The Good Lie (2014),ISTP,2 Pdb Votes
Eddie Palmer,Palmer,XXXX,1 Pdb Vote
Foe,Jack the Giant Slayer (2013),ISTP,1 Pdb Vote
Linda Shaw,Stage Door (1937),ISTP,6 Pdb Votes
Jean Maitland,Stage Door (1937),ISTP,13 Pdb Votes
Ruby,"Love, Rosie (2014)",ISTP,20 Pdb Votes
Iggy Cygnus,Blade Runner,XXXX,3 Pdb Votes
Death Angels,A Quiet Place (2018),ISTP,70 Pdb Votes
Alex Shaw,Speed (1994),ISTP,2 Pdb Votes
Saga,My Life as a Dog (1985),ISTP,4 Pdb Votes
Godzilla,Godzilla vs. Kong (2021),XXXX,3 Pdb Votes
Kevin Levin,Ben 10: Alien Swarm (2009),ISTP,13 Pdb Votes
The Grandson,The Princess Bride (1987),ISTP,24 Pdb Votes
Diggy,Dope (2015),ISTP,7 Pdb Votes
Clarabelle,"Mickey, Donald, Goofy: The Three Musketeers (2004)",ISTP,23 Pdb Votes
Zeki Müller,Fack ju Göhte (Suck me Shakespeer),ISTP,15 Pdb Votes
Stu Simmons,The War (1994),ISTP,4 Pdb Votes
Knut Haugland,Kon-Tiki,ISTP,2 Pdb Votes
Spiritual Medium Kyozo,Sadako vs. Kayako,ISTP,4 Pdb Votes
Teetsi,Madagascar (Franchise),ISTP,30 Pdb Votes
Mona Lisa,Mr. Peabody & Sherman (2014),ISTP,6 Pdb Votes
Lt. Chris Burnett,Behind Enemy Lines (2001),ISTP,6 Pdb Votes
Wolfman,The Monster Squad (1987),ISTP,2 Pdb Votes
Randall,Barnyard (2006),ISTP,10 Pdb Votes
Bud,Barnyard (2006),ISTP,3 Pdb Votes
Earl,Breakdown (1997),ISTP,1 Pdb Vote
Ian,Don's Plum (2001),ISTP,1 Pdb Vote
Jeff McCallister,Home Alone,ISTP,10 Pdb Votes
Mr. Wink,Hellboy 2: The Golden Army (2008),XXXX,3 Pdb Votes
Megan Ann Rose,Along Came a Spider (2001),ISTP,3 Pdb Votes
Jim Malone,The Daytrippers (1997),ISTP,1 Pdb Vote
Max Neurick,I Know What You Did Last Summer (1997),XXXX,3 Pdb Votes
Elsa Shivers,I Know What You Did Last Summer (1997),ISTP,6 Pdb Votes
Sherman O’Dell,October Sky (1999),ISTP,1 Pdb Vote
Oscar,Colossal (2016),ISTP,6 Pdb Votes
"The Monster / ""Gwoemul""",The Host (2006),ISTP,3 Pdb Votes
Mike 'Spice' Jennings,Good Kids (2016),XXXX,1 Pdb Vote
Darko,The Necessary Death of Charlie Countryman,XXXX,1 Pdb Vote
John Robie,To Catch a Thief (1955),ISTP,32 Pdb Votes
Johnny,Electrick Children (2012),ISTP,1 Pdb Vote
Cleo,Shoplifters of the World (2021),ISTP,1 Pdb Vote
Frank Horrigan,In the Line of Fire (1993),ISTP,5 Pdb Votes
Oruf,Prospect,XXXX,1 Pdb Vote
Damon,Prospect,ISTP,2 Pdb Votes
Man,Mother! (2017),ISTP,16 Pdb Votes
Kyle Clayton,World's Greatest Dad (2009),ISTP,10 Pdb Votes
Ramrowan,The Man from Nowhere (2010),ISTP,12 Pdb Votes
Dixon Steele,In a Lonely Place (1950),ISTP,23 Pdb Votes
Chris McGroarty,The Brave Little Toaster (1987),ISTP,1 Pdb Vote
Dyer,The World to Come (2020),ISTP,11 Pdb Votes
