char,movie,mbti,votes
Rebecca Walters,Scream (Franchise),ESTJ,3 Pdb Votes
Herman Scobie,Charade (1963),ISTJ,10 Pdb Votes
Paul,Da 5 Bloods (2020),ESTJ,7 Pdb Votes
Her Mother,Shiki-Jitsu,XXXX,1 Pdb Vote
Captain Gene,The Other Guys,ESTJ,17 Pdb Votes
Captain Keller,The Miracle Worker (1962),ESTJ,14 Pdb Votes
Jack Mellor,An Education (2009),ESTJ,15 Pdb Votes
Sami,Sıfır Bir,ESTJ,47 Pdb Votes
Martha Farnsworth,The Beguiled (2017),ESTJ,24 Pdb Votes
Rita,I Am Sam (2001),ESTJ,64 Pdb Votes
Quinn,Apostle (2018),ESTJ,3 Pdb Votes
Mama Montana,Scarface (1983),XXXX,2 Pdb Votes
Steven Loski,Flipped (2010),ESTJ,2 Pdb Votes
Carl Tanner,Whiplash (2014),ESTJ,2 Pdb Votes
Jerry Siegel,Maid in Manhattan (2002),ESTJ,0
Selenite Guard,A Trip To The Moon (1902),ESTJ,0
Officer Of The Marines,A Trip To The Moon (1902),ESTJ,0
Boy Who Steps On Red Balloon,The Red Balloon (1956),ESTJ,0
"Second Man With Umbrella, Pointing",The Red Balloon (1956),ESTJ,2 Pdb Votes
The Principal,The Red Balloon (1956),ESTJ,2 Pdb Votes
Mr. Dorothy Macha,Revolver (2005),ESTJ,7 Pdb Votes
Tex Richman,The Muppets (2011),ESTJ,5 Pdb Votes
Gary,Uncut Gems (2019),XXXX,8 Pdb Votes
Bob Ewell,To Kill a Mockingbird (1962),ESTJ,56 Pdb Votes
The Monk,The Seventh Seal (1957) (Det sjunde inseglet),ESTJ,8 Pdb Votes
Tom Stevens,The Day the Earth Stood Still (1951),ESTJ,2 Pdb Votes
Bank Manager,The Shawshank Redemption (1994),ESTJ,2 Pdb Votes
Man Missing Guard,The Shawshank Redemption (1994),ESTJ,4 Pdb Votes
Rachel Witchburn,Sydney White and the seven dorks (2007),ESTJ,7 Pdb Votes
Pamela Jenkins,Saw Series (2004),XXXX,7 Pdb Votes
Mr. O'Brien,The Tree of Life,ESTJ,25 Pdb Votes
Shigeru Ozawa,The Forest of Love (2019),ESTJ,2 Pdb Votes
Rachel Cooper,The Night of the Hunter (1955),ESTJ,30 Pdb Votes
Arjun Saluja,Zindagi Na Milegi Dobara,ESTJ,76 Pdb Votes
Mr. Kornfeldt,Killers (2010),ESTJ,5 Pdb Votes
Varang,Avatar (Franchise),XXXX,6 Pdb Votes
General Frances Ardmore,Avatar (Franchise),ESTJ,14 Pdb Votes
Sergeant Eugene Moretti,Dog Day Afternoon (1975),ESTJ,15 Pdb Votes
King George II,Pirates of the Caribbean,ESTJ,8 Pdb Votes
Rachel,Fallen,ESTJ,2 Pdb Votes
Lobelia Sackville-Baggins,The Hobbit (Film Trilogy),ESTJ,8 Pdb Votes
Samuel Gerard,The Fugitive (1993),ESTJ,37 Pdb Votes
Kimura,Spies in Disguise (2020),ESTJ,8 Pdb Votes
Raymond Becker,The Day After Tomorrow (2004),ESTJ,6 Pdb Votes
Burt Stanton,Children of the Corn (1984),ESTJ,6 Pdb Votes
Malachai Boardman,Children of the Corn (1984),ESTJ,6 Pdb Votes
Rama,Zero Motivation (2014),ESTJ,1 Pdb Vote
Tess Trainer,Short Cuts (1993),ESTJ,4 Pdb Votes
Stuart Kane,Short Cuts (1993),ESTJ,2 Pdb Votes
Adele Cross,Scarlet Street (1945),ESTJ,3 Pdb Votes
Ángela,Talk to Her (Hable con ella) 2002,ESTJ,5 Pdb Votes
Coronel Sotomayor,Machuca (2004),ESTJ,2 Pdb Votes
Sister Mary Stigmata / The Penguin,The Blues Brothers (1980),ESTJ,4 Pdb Votes
Head Nazi,The Blues Brothers (1980),ESTJ,2 Pdb Votes
Mrs. Murphy,The Blues Brothers (1980),ESTJ,3 Pdb Votes
Renato's Father,Malèna,ESTJ,15 Pdb Votes
Billy Ford,Outbreak (1995),ESTJ,1 Pdb Vote
Richard Chesler,Fight Club (1999),ESTJ,120 Pdb Votes
The Chief Elder,The Giver (2014),ESTJ,53 Pdb Votes
Coco,Mulholland Drive (2001),ESTJ,19 Pdb Votes
Hilda Bloggs,When The Wind Blows (1986),ESTJ,14 Pdb Votes
The Old Man,RoboCop,ESTJ,6 Pdb Votes
Hamidou,Midnight Express (1978),ESTJ,3 Pdb Votes
Dave's Dad,Breaking Away (1979),ESTJ,1 Pdb Vote
Tom,The Girl On The Train,ESTJ,3 Pdb Votes
Bob Dandridge,Everyone Says I Love You (1996),ESTJ,2 Pdb Votes
Lavinia,A Little Princess (1995),ESTJ,11 Pdb Votes
Stirling H. Crawford,Capone (2020),ESTJ,1 Pdb Vote
Juror #10,12 Angry Men (1997),XXXX,1 Pdb Vote
Juror #3,12 Angry Men (1997),ESTJ,4 Pdb Votes
Dominique Ballon,The Pink Panther (film series),ESTJ,15 Pdb Votes
Liz Langston,Jingle All the Way (1996),ESTJ,8 Pdb Votes
Cletus Klump,The Nutty Professor (1996),ESTJ,25 Pdb Votes
Eugene Kittridge,Mission: Impossible (Franchise),ESTJ,7 Pdb Votes
Theodore Brassel,Mission: Impossible (Franchise),ESTJ,20 Pdb Votes
Adrian Yates,American Ultra (2015),ESTJ,68 Pdb Votes
Leigh Anne Tuohy,The Blind Side,ESTJ,49 Pdb Votes
Danielle Bouseman,Happy Death Day (Film Series),ESTJ,33 Pdb Votes
Krista Cook,16 Wishes (2010),ESTJ,31 Pdb Votes
Senator Keeley,The Birdcage (1996),ESTJ,2 Pdb Votes
Samson Simpson,Half Baked (1998),ESTJ,32 Pdb Votes
The King of the Dead,The Lord of the Rings (Film Trilogy),ESTJ,2 Pdb Votes
Rachel Phelps,Major League (1989),ESTJ,58 Pdb Votes
Pete,The Cornetto Trilogy,ESTJ,1 Pdb Vote
Captain George Henry Osborne,Vanity Fair (2004),XXXX,15 Pdb Votes
Miss Maria Minchin,A Little Princess (1995),ESTJ,1 Pdb Vote
Colette,The Adventures Of Antoine Doinel,ESTJ,25 Pdb Votes
Cecilia Banks,Aquamarine (2006),ESTJ,2 Pdb Votes
J.J. Camden,Kate & Leopold,ESTJ,33 Pdb Votes
Kate McKay,Kate & Leopold,XXXX,3 Pdb Votes
Harriet Wilson,Luce (2019),ESTJ,17 Pdb Votes
Mr. Willoughby,The Willoughbys (2020),ESTJ,10 Pdb Votes
Mrs. Willoughby,The Willoughbys (2020),ESTJ,24 Pdb Votes
Kahmunrah,Night At The Museum (Franchise),ESTJ,1 Pdb Vote
Pat Bright,Arkansas (2020),ESTJ,7 Pdb Votes
Frau Blucher,Young Frankenstein,ESTJ,1 Pdb Vote
Frog,Arkansas (2020),ESTJ,9 Pdb Votes
Laureen Hobbs,Network (1976),ESTJ,12 Pdb Votes
Frank Hackett,Network (1976),ESTJ,19 Pdb Votes
Corban Yaxley,Harry Potter / Wizarding World Films,ESTJ,16 Pdb Votes
General Shannon Rogard,The Iron Giant (1999),ESTJ,4 Pdb Votes
Vera Cosgrove (Mum),Braindead/Dead Alive (1992),ESTJ,5 Pdb Votes
Bill Thornton,The Vow (2012),ESTJ,11 Pdb Votes
Joan Carlyle,Ice Princess (2005),ESTJ,4 Pdb Votes
Lou Brown,Major League (1989),ESTJ,5 Pdb Votes
Yasuhisa Yoshikawa,Audition (1999),ESTJ,8 Pdb Votes
Ovi Sr.,Extraction (2020),XXXX,36 Pdb Votes
General W.R. Monger,Monsters vs. Aliens,ESTJ,6 Pdb Votes
Dame Olga,Ella Enchanted (2004),ESTJ,20 Pdb Votes
Hattie,Ella Enchanted (2004),ESTJ,4 Pdb Votes
Laura,La La Land (2016),ESTJ,5 Pdb Votes
Ghajini Dharmatma,Ghajini,ESTJ,40 Pdb Votes
Griff,The Love Witch (2016),ESTJ,4 Pdb Votes
Hugh Fennyman,Shakespeare in Love (1998),ESTJ,10 Pdb Votes
Richard Burbage,Shakespeare in Love (1998),ESTJ,0
Edmund Tilney,Shakespeare in Love (1998),ESTJ,0
Lord Wessex,Shakespeare in Love (1998),ESTJ,0
Niccolò Donati,Stealing Beauty (1996),XXXX,0
Zico,Carandiru (2003),XXXX,5 Pdb Votes
Don Francesco Ciccio,The Godfather (1972),ESTJ,32 Pdb Votes
Èmile,A Woman is a Woman (1961),ESTJ,19 Pdb Votes
Tia,The Barbie Diaries,ESTJ,15 Pdb Votes
Bathsheba Sherman,The Conjuring,ESTJ,32 Pdb Votes
Dr Miriam Kent,The Cell (2000),ESTJ,1 Pdb Vote
Lina,Parenti serpenti (1992),ESTJ,2 Pdb Votes
Michael Johnson,The Bridges of Madison County (1995),ESTJ,5 Pdb Votes
Clem Hoately,Nightmare Alley (2021),ESTJ,10 Pdb Votes
Beadle Bamford,Sweeney Todd: The Demon Barber of Fleet Street (2007),ESTJ,19 Pdb Votes
Mandy Cohen (Brian's Mother),Monty Python's Life of Brian (1979),ESTJ,25 Pdb Votes
Wage,UglyDolls,ESTJ,17 Pdb Votes
Earl,2 Guns,ESTJ,10 Pdb Votes
Lieutenant Commander Harold Quince,2 Guns,ESTJ,10 Pdb Votes
Major Antônio Morais,O Auto da Compadecida (2000),ESTJ,21 Pdb Votes
Bispo,O Auto da Compadecida (2000),ESTJ,24 Pdb Votes
Officer Paski,Signs (2002),ESTJ,8 Pdb Votes
Doug,Vicky Cristina Barcelona,ESTJ,13 Pdb Votes
Dean Richmond,The Nutty Professor (1996),ESTJ,8 Pdb Votes
Gunpei Ikari,Kong: Skull Island (2017),ESTJ,2 Pdb Votes
Divya Narendra,The Social Network (2010),ESTJ,23 Pdb Votes
Joy Decker,A Cinderella Story: Christmas Wish (2019),ESTJ,2 Pdb Votes
Jamie,Endless poetry,ESTJ,87 Pdb Votes
Tracy Flick,Election (1999),ESTJ,4 Pdb Votes
Sly,A Brighter Summer Day (1991),XXXX,2 Pdb Votes
President Patel,Elysium,ESTJ,4 Pdb Votes
Japanese Prime Minister&nbsp;Tsutomu Nakushima,Has Fallen Series,ESTJ,142 Pdb Votes
Jules Ostin,The Intern (2015),ESTJ,67 Pdb Votes
Cressida Dormouse,The Hunger Games (Franchise),ESTJ,9 Pdb Votes
John Hamilton,The Notebook (2004),ESTJ,27 Pdb Votes
Anne Hamilton,The Notebook (2004),ESTJ,1 Pdb Vote
Riina Pajumets,Klass (2007),ESTJ,2 Pdb Votes
Urve Liison,Klass (2007),ESTJ,9 Pdb Votes
Margus Rääk,Klass (2007),ESTJ,3 Pdb Votes
Lampiao,City of God (2002),ESTJ,19 Pdb Votes
Nicolette Cayman,What Happened to Monday (2017),ESTJ,6 Pdb Votes
Ben Daimio,Hellboy (2019),ESTJ,12 Pdb Votes
Spats Colombo,Some Like It Hot (1959),ESTJ,5 Pdb Votes
Felix Leiter (Norman Burton / Diamonds are Forever),James Bond Film Series,XXXX,3 Pdb Votes
Mother Immaculata,Loving Annabelle,ESTJ,6 Pdb Votes
Askorozlu,Miracle in Cell No. 7 (2019),ESTJ,5 Pdb Votes
"Douglas ""Dawg"" Brown",Cutthroat Island,ESTJ,7 Pdb Votes
Luisa Rey,Cloud Atlas (2012),ESTJ,7 Pdb Votes
Elsa,The Fundamentals of Caring (2016),XXXX,7 Pdb Votes
Margaret Campbell,Freedom Writers (2007),ESTJ,2 Pdb Votes
Priest Tomasz,Corpus Christi (2019) (Boże Ciało),ESTJ,4 Pdb Votes
Sir Charles Lyndon,Barry Lyndon (1975),ESTJ,24 Pdb Votes
Judge,Pink Floyd: The Wall,ESTJ,38 Pdb Votes
"Darrel ""Darry"" Curtis",The Outsiders (1983),ESTJ,9 Pdb Votes
Nadya,The Muppets (2011),ESTJ,6 Pdb Votes
Frost,From Dusk Till Dawn (1996),ESTJ,129 Pdb Votes
Camille,Leap! / Ballerina (2016),ESTJ,2 Pdb Votes
Martha,The Beguiled (1971),XXXX,54 Pdb Votes
Chief Guard Barnes,A Clockwork Orange (1971),ESTJ,53 Pdb Votes
Georgie,A Clockwork Orange (1971),ESTJ,7 Pdb Votes
Nora Brady,Barry Lyndon (1975),ESTJ,18 Pdb Votes
Otto Silverhielm,Ondskan / Evil (2003),ESTJ,5 Pdb Votes
Mrs Kehoe,Brooklyn (2015),ESTJ,10 Pdb Votes
Sheriff J.W. Pepper,James Bond Film Series,ESTJ,6 Pdb Votes
Eric Angstrom,Les Traducteurs (The Translators),ESTJ,1 Pdb Vote
Lacke,Let the Right One In (2008),ESTJ,4 Pdb Votes
Douglas Hunsiker,Rise of the Planet of Apes,ESTJ,6 Pdb Votes
Steven Jacobs,Rise of the Planet of Apes,ESTJ,5 Pdb Votes
Oktober,The Quiller Memorandum (1966),XXXX,7 Pdb Votes
Colonel Günther Ruiz,"Duck, You Sucker! / A Fistful of Dynamite / Once Upon a Time...the Revolution (1971)",ESTJ,17 Pdb Votes
Brett McBain,Once Upon a Time in the West (1968),ESTJ,9 Pdb Votes
John Baxter,The Dollars Trilogy,ESTJ,5 Pdb Votes
Cardinal Bertrand,The Name of the Rose (1986),ESTJ,20 Pdb Votes
Captain Miller,Event Horizon,ESTJ,11 Pdb Votes
Rosa Klebb,James Bond Film Series,ESTJ,2 Pdb Votes
Major Dalby,Harry Palmer,XXXX,11 Pdb Votes
Big Joe,Kelly's Heroes (1970),XXXX,20 Pdb Votes
Bernardo Gui,The Name of the Rose (1986),ESTJ,6 Pdb Votes
Zelda Zanders,Singin' in the Rain (1952),ESTJ,4 Pdb Votes
Empress Maria Theresa,Marie Antoinette (2006),ESTJ,6 Pdb Votes
Anna,L'Avventura (1960),ESTJ,7 Pdb Votes
Asher 'Sarge' Mahonin,Doom (2005),ESTJ,17 Pdb Votes
Hammers,Pink Floyd: The Wall,ESTJ,5 Pdb Votes
Albert Johnson,The Color Purple (1985),ESTJ,43 Pdb Votes
Eduardo,Rio (2011),ESTJ,4 Pdb Votes
Nemeny Neverwish,Charming (2018),XXXX,14 Pdb Votes
Kennedy,Eighth Grade (2018),XXXX,2 Pdb Votes
Aniyah,Eighth Grade (2018),ESTJ,7 Pdb Votes
Joseph Yoshinobu Takagi,Die Hard,ESTJ,8 Pdb Votes
Richard Thornburg,Die Hard,ESTJ,19 Pdb Votes
Dwayne T. Robinson,Die Hard,ESTJ,1 Pdb Vote
Eddie,Die Hard,ESTJ,1 Pdb Vote
Jack Hardemeyer,Ghostbusters (1984),ESTJ,1 Pdb Vote
Dean Yeager,Ghostbusters (1984),ESTJ,4 Pdb Votes
"Judge Stephen ""The Hammer"" Wexler",Ghostbusters (1984),XXXX,16 Pdb Votes
Edith,The Man from Earth (2007),ESTJ,4 Pdb Votes
June Boatwright,The Secret Life of Bees (2008),ESTJ,6 Pdb Votes
Rosaleen,The Secret Life of Bees (2008),ESTJ,29 Pdb Votes
Colt Bronco,Onward (2020),ESTJ,17 Pdb Votes
Emily Kass,The Invisible Man (2020),ESTJ,34 Pdb Votes
Kron,Dinosaur (2000),ESTJ,251 Pdb Votes
Candor,Divergent (2014),ESTJ,117 Pdb Votes
Fairy Mary,Tinker Bell (2008),ESTJ,30 Pdb Votes
King Adam,Descendants (Franchise),ESTJ,18 Pdb Votes
Riktor,Guns Akimbo (2020),ESTJ,0
INS Agent Janus,Men in Black,ESTJ,29 Pdb Votes
Chief X (1969 MIB Chief),Men in Black,ESTJ,9 Pdb Votes
Knotgrass,Maleficent (2014),ESTJ,34 Pdb Votes
Andrzej Santorski,Suicide Room (2011) (Sala Samobójców),XXXX,4 Pdb Votes
Beata Santorska,Suicide Room (2011) (Sala Samobójców),ESTJ,5 Pdb Votes
General Ashdown,Terminator,ESTJ,13 Pdb Votes
Andrzej Gałecki,Fanatyk (2017),ESTJ,11 Pdb Votes
Delta (Velociraptor),Jurassic Park / Jurassic World (Film Franchise),ESTJ,39 Pdb Votes
Peter Ludlow,Jurassic Park / Jurassic World (Film Franchise),ESTJ,6 Pdb Votes
Sheriff Hooper,The Texas Chainsaw Massacre (Franchise),ESTJ,10 Pdb Votes
Sheriff Hoyt / Charlie Hewitt,The Texas Chainsaw Massacre (Franchise),ESTJ,6 Pdb Votes
Verna Carson-Sawyer,The Texas Chainsaw Massacre (Franchise),ESTJ,31 Pdb Votes
Jurgen the Brutal,Jumanji (Reboot),ESTJ,34 Pdb Votes
Hal,The Call of the Wild (2020),XXXX,4 Pdb Votes
Delilah,The Faculty,ESTJ,74 Pdb Votes
Chief Quartermaster George Phillips,Apocalypse Now (1979),ESTJ,46 Pdb Votes
Annie DeLorenze,"Alice, Sweet Alice (Communion)",ESTJ,2 Pdb Votes
Mouth of Sauron,The Lord of the Rings (Film Trilogy),ESTJ,132 Pdb Votes
Rachel,Sonic the Hedgehog (Film Series),ESTJ,65 Pdb Votes
Amanda Whurlitzer,The Bad News Bears (1976),ESTJ,5 Pdb Votes
Hillary “Hilly” Walters Holbrook,The Help (2011),ESTJ,3 Pdb Votes
Minny Jackson,The Help (2011),ESTJ,6 Pdb Votes
Ann Atwater,The Best of Enemies (2019),XXXX,7 Pdb Votes
C.P. Ellis,The Best of Enemies (2019),ESTJ,10 Pdb Votes
Kreela,The Ant Bully,ESTJ,29 Pdb Votes
Di Radfield,Cracks (2009),ESTJ,23 Pdb Votes
Sam Loomis,Psycho (1998),ESTJ,3 Pdb Votes
Jay Marotta,Marriage Story (2019),ESTJ,2 Pdb Votes
Barry,Four Lions (2010),ESTJ,9 Pdb Votes
Al Myer,Better Off Dead (1985),ESTJ,41 Pdb Votes
General Russell Woodman,Evolution (2001),ESTJ,37 Pdb Votes
Santosh Patel,Life of Pi (2012),ESTJ,9 Pdb Votes
"Vagan, AKA, Dark Bean",Killer Bean Forever (2009),ESTJ,4 Pdb Votes
Cappuccino,Killer Bean Forever (2009),ESTJ,1 Pdb Vote
Wesley,Home on the Range (2004),XXXX,2 Pdb Votes
Shige Hirayama,Tokyo Story (1953),ESTJ,1 Pdb Vote
Sidney Strutt,Marnie (1964),XXXX,1 Pdb Vote
Joan,"The Way, Way Back (2013)",XXXX,1 Pdb Vote
Kaya,Seven Psychopaths (2012),ESTJ,6 Pdb Votes
Turner,Jack Reacher (2012-2016),ESTJ,12 Pdb Votes
Rose Brady,The Campaign (2012),ESTJ,1 Pdb Vote
Raymond Huggins,The Campaign (2012),ESTJ,32 Pdb Votes
Vance Burress / Agent Lynch,The A-Team (2010),ESTJ,1 Pdb Vote
King Leopold I of Belgium,The Young Victoria (2009),ESTJ,6 Pdb Votes
Sir John Conroy,The Young Victoria (2009),ESTJ,2 Pdb Votes
Carl Anheuser,2012 (2009 disaster film),ESTJ,4 Pdb Votes
Grace Cooley,Scrooged (1988),INTJ,2 Pdb Votes
Joy McNally,What Happens in Vegas (2008),ESTJ,3 Pdb Votes
Captain Thomas Hamilton,The Water Horse: Legend of the Deep (2007),XXXX,7 Pdb Votes
Vladislav Dukhovich,The Hitman's Bodyguard (2017),ESTJ,1 Pdb Vote
John Smith (2015),Hitman (Movie Franchise),ESTJ,10 Pdb Votes
Edward Humphrey Vanderman III,Penelope (2006),ESTJ,3 Pdb Votes
Wanda,Penelope (2006),ESTJ,1 Pdb Vote
Todd Mallory,RV / Runaway Vacation (2006),ESTJ,4 Pdb Votes
Murtagh,Eragon (2006),ESTJ,8 Pdb Votes
Sergeant Monty,Valiant (2005),ESTJ,5 Pdb Votes
General Von Talon,Valiant (2005),XXXX,21 Pdb Votes
Tommy Hatcher,Green Street Hooligans (2005),ESTJ,4 Pdb Votes
Steve Dunham,Green Street Hooligans (2005),XXXX,7 Pdb Votes
King Philip II,Alexander (2004),ESTJ,14 Pdb Votes
Allan Quatermain,The League of Extraordinary Gentlemen (2003),ESTJ,10 Pdb Votes
Colonel Bagley,The Last Samurai (2003),ESTJ,1 Pdb Vote
Jimmy Murtaugh,Cheaper by the Dozen (Franchise),ESTJ,1 Pdb Vote
Frank Bunker Gilbreth Sr (1950),Cheaper by the Dozen (Franchise),XXXX,4 Pdb Votes
Ruby Thewes,Cold Mountain (2003),ESTJ,28 Pdb Votes
Victor Melling,Miss Congeniality franchise,ESTJ,2 Pdb Votes
Cornell Shaw,28 Days (2000),ESTJ,2 Pdb Votes
Katie,Scary Godmother: Halloween Spooktakular,ESTJ,19 Pdb Votes
Lt. Gerke,"Me, Myself & Irene (2000)",ESTJ,15 Pdb Votes
Big Dave,The Gentlemen (2019),ESTJ,1 Pdb Vote
Rayna Boyanov,Spy (2015),ESTJ,24 Pdb Votes
Bateman,The Wizard (1989),ESTJ,11 Pdb Votes
Sam Woods,The Wizard (1989),ESTJ,11 Pdb Votes
Ted Hendricks,The Secret Life of Walter Mitty (2013),ESTJ,8 Pdb Votes
Dwight McClusky,Natural Born Killers (1994),XXXX,6 Pdb Votes
Donald McClintock,Outbreak (1995),ESTJ,16 Pdb Votes
Gen. Paul Mireau,Paths of Glory (1957),ESTJ,1 Pdb Vote
Antonio Ricci,Bicycle Thieves (1948),ESTJ,12 Pdb Votes
Bruno Ricci,Bicycle Thieves (1948),ESTJ,3 Pdb Votes
Johnny Tapia,Bad Boys,ESTJ,1 Pdb Vote
Mrs. Austen,Becoming Jane (2007),ESTJ,10 Pdb Votes
General Tilney,Northanger Abbey (2007),ESTJ,5 Pdb Votes
Blanche Ingram,Jane Eyre (2011),ESTJ,1 Pdb Vote
Mr Brocklehurst,Jane Eyre (2011),XXXX,11 Pdb Votes
Mrs Reed,Jane Eyre (2011),ESTJ,1 Pdb Vote
Blanche Ingram,Jane Eyre (1996),XXXX,4 Pdb Votes
Mr. Brocklehurst,Jane Eyre (1996),ESTJ,2 Pdb Votes
Buliwyf (the Leader),The 13th Warrior (1999),ESTJ,2 Pdb Votes
Max,Notting Hill (1999),ESTJ,17 Pdb Votes
Chief Quimby,Inspector Gadget,ESTJ,4 Pdb Votes
Beatrice Stanhope,George of the Jungle (1997-2003),ESTJ,3 Pdb Votes
Grandma Gallagher,Superstar (1999),ESFP,1 Pdb Vote
Evian Graham,Superstar (1999),ESTJ,3 Pdb Votes
Smokey,Stuart Little,ESTJ,0
Gail Stern,Anaconda,ESTJ,0
Major Chip Hazard,Small Soldiers (1998),ESTJ,0
Colonel Willie Sharp,Armageddon (1998),ESTJ,0
"Thomas Howard, 4th Duke of Norfolk",Elizabeth (1998 - 2007),ESTJ,0
Pearl Slaghoople (1994),The Flintstones,XXXX,0
Old Lady Bradley,The Frighteners (1996),ESTJ,0
Scorpion ( 1995),Mortal Kombat films,ESTJ,4 Pdb Votes
Sonya Blade ( 1997),Mortal Kombat films,XXXX,6 Pdb Votes
Sonya Blade ( 1995),Mortal Kombat films,ESTJ,23 Pdb Votes
Heihachi Mishima,Tekken (2009),ESTJ,2 Pdb Votes
Chun-Li,Street Fighter (1994),XXXX,2 Pdb Votes
George Newton,Beethoven,ESTJ,8 Pdb Votes
Mr. Stringer,The Witches (1990),ESTJ,5 Pdb Votes
Anne Napolitano,The Fisher King (1991),ESTJ,10 Pdb Votes
Alex Wagner,Double Impact ( 1991),XXXX,1 Pdb Vote
Miss Schlowski,Kindergarten Cop (1990),ESTJ,8 Pdb Votes
Roger Stuart,The Dead Zone (1983),ESTJ,6 Pdb Votes
Judge Elihu Smails,Caddyshack (1980),ESTJ,2 Pdb Votes
Chief Howard Hyde,Turner & Hooch (1989),ESTJ,21 Pdb Votes
Detective Scott Turner,Turner & Hooch (1989),ESTJ,6 Pdb Votes
Mollie Jensen,Look Who's Talking (1989),ESTJ,23 Pdb Votes
Ed,Raising Arizona (1987),ESTJ,1 Pdb Vote
Squid Calamari,One Crazy Summer (1986),ESTJ,2 Pdb Votes
Franjean,Willow (1988),ESTJ,1 Pdb Vote
Burglekutt,Willow (1988),ESTJ,3 Pdb Votes
Airk Thaughbaer,Willow (1988),ESTJ,4 Pdb Votes
General Kael,Willow (1988),ESTJ,2 Pdb Votes
Stephanie MacDonald,Pacific Heights (1990),ESTJ,2 Pdb Votes
Queen Gedren of Berkubane,Red Sonja (1985),XXXX,3 Pdb Votes
Lt./Capt./Cmndt./Sheriff Ernie Mauser,Police Academy,ESTJ,9 Pdb Votes
Lt./Capt./Cmndt. Thaddeus Harris,Police Academy,ESTJ,17 Pdb Votes
Sgt./Lt./Capt./D.A. Debbie Callahan,Police Academy,ESTJ,10 Pdb Votes
"Russell ""Russ"" Thompson, Sr.","Honey, I...",ESTJ,4 Pdb Votes
Dr. Charles Hendrickson,"Honey, I...",ESTJ,10 Pdb Votes
Paul Davenport,Big (1988),XXXX,3 Pdb Votes
Avenant / Beast,Beauty and the Beast (1946),ESTJ,2 Pdb Votes
Lord Scrumptious,Chitty Chitty Bang Bang (1968),ESTJ,3 Pdb Votes
High Sheriff of Nottingham,The Adventures of Robin Hood (1938),XXXX,7 Pdb Votes
Philip Eberfrø,Ternet Ninja,ESTJ,66 Pdb Votes
Dave Harken,Horrible Bosses (2011),ESTJ,40 Pdb Votes
Victor Quartermaine,Wallace and Gromit,ESTJ,4 Pdb Votes
General Izumi,The Hidden Fortress (1958),XXXX,11 Pdb Votes
General Hyoe Tadokoro,The Hidden Fortress (1958),ESTJ,4 Pdb Votes
Captain Howard,Bad Boys,ESTJ,3 Pdb Votes
Fouchet,Bad Boys,ESTJ,7 Pdb Votes
Principal McGee,Grease (1978),ESTJ,49 Pdb Votes
Colonel Weber,Arrival (2016),ESTJ,34 Pdb Votes
Sean Nokes,Sleepers (1996),ESTJ,8 Pdb Votes
Dr Judy Robinson,Lost in Space (1998),ESTJ,2 Pdb Votes
Lara,Bridget Jones's Diary (franchise),ESTJ,1 Pdb Vote
Poseidon,Clash of the Titans,ESTJ,20 Pdb Votes
King Acrisius / Calibos,Clash of the Titans,ESTJ,9 Pdb Votes
King Amphitryon,The Legend of Hercules (2014),ESTJ,16 Pdb Votes
Gideon,I Frankenstein (2014),ESTJ,14 Pdb Votes
Medusa,Percy Jackson (film series 2010-2013),ESTJ,3 Pdb Votes
Zeus,Percy Jackson (film series 2010-2013),ESTJ,12 Pdb Votes
Sandra Wilkinson,Billy Elliot (2000),ESTJ,22 Pdb Votes
Tucker,The Machinist (2004),ESTJ,20 Pdb Votes
Dieuleveult,The Extraordinary Adventures of Adèle Blanc-Sec,ESTJ,20 Pdb Votes
Lola's dad,Run Lola Run (1998),XXXX,8 Pdb Votes
Lieutenant Hawkins,The Nightingale ( 2018),ESTJ,1 Pdb Vote
A'Koba (Tusken Raider),Star Wars,ESTJ,3 Pdb Votes
Marcy Kappel,Spies in Disguise (2020),ESTJ,46 Pdb Votes
"Benjamin ""Ben"" Hayes",King Kong (2005),ESTJ,17 Pdb Votes
Commander John J. Adams,Forbidden Planet (1956),ESTJ,1 Pdb Vote
Dale,Z-O-M-B-I-E-S (2018),ESTJ,13 Pdb Votes
Ms. Lee,Z-O-M-B-I-E-S (2018),ESTJ,41 Pdb Votes
Bucky Buchanan,Z-O-M-B-I-E-S (2018),ESTJ,34 Pdb Votes
Stephen A. Douglas,Abraham Lincoln: Vampire Hunter,ESTJ,6 Pdb Votes
Dr. Blair Müdfly,Dolittle (2020),ESTJ,25 Pdb Votes
Rassouli,Dolittle (2020),ESTJ,4 Pdb Votes
Barry’s mother,Barry Lyndon (1975),ESTJ,1 Pdb Vote
Marvin Schwarz,Once Upon a Time in... Hollywood (2019),ESTJ,2 Pdb Votes
Roger Ailes,Bombshell (2019),ESTJ,67 Pdb Votes
Niko,The Mask (1994),ESTJ,25 Pdb Votes
Penelope Longstreet,Carnage (2011),ESTJ,8 Pdb Votes
"Wilma ""Billie"" Northrup",Creepshow (1982),ESTJ,1 Pdb Vote
Hedda Hopper,Trumbo (2015),ESTJ,1 Pdb Vote
Orgoch,The Black Cauldron (1985),ESTJ,2 Pdb Votes
Dolly,Toy Story (Franchise),ESTJ,2 Pdb Votes
Sister Aloysius Beauvier,Doubt (2008),ESTJ,3 Pdb Votes
